"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_21" "roc_22" "roc_23" "roc_24" "roc_25" "roc_26" "roc_27" "roc_28" "roc_29" "roc_30" "roc_40" "roc_50" "roc_60" "roc_70" "roc_80" "roc_90" "roc_100" "roc_110" "roc_120" "roc_130" "roc_140" "roc_150" "roc_160" "roc_170" "roc_180" "roc_190" "roc_200"
21 0.678598130841122 0.680809968847352 0.683208722741433 0.681152647975078 0.687165109034268 0.7001246105919 0.69190031152648 0.704143302180685 0.696542056074766 0.71 0.708411214953271 0.722056074766355 0.708286604361371 0.724828660436137 0.709252336448598 0.716199376947041 0.727819314641745 0.719283489096573 0.728847352024922 0.717445482866043 0.737757009345794 0.738940809968847 0.750872274143302 0.729314641744549 0.743613707165109 0.750591900311526 0.754984423676012 0.751308411214953 0.789470404984424 0.770155763239875 0.749595015576324 0.80797507788162 0.821028037383178 0.804610591900312 0.83582554517134 0.83619937694704 0.863520249221184 0.872897196261682 0.865264797507788 0.869750778816199 0.905015576323988 0.905389408099688 0.920218068535825 0.914890965732087 0.930436137071651 0.929906542056075 0.92404984423676
22 0.833136 0.830578909090909 0.826817454545455 0.820561454545454 0.821134545454545 0.825972363636364 0.825344 0.826797090909091 0.820731636363636 0.827380363636364 0.817217454545455 0.825210181818182 0.826602181818182 0.828017454545454 0.825390545454545 0.823889454545454 0.822836363636364 0.822026181818182 0.822024727272727 0.820497454545455 0.813541818181818 0.810651636363636 0.823738181818182 0.822832 0.823543272727273 0.819733818181818 0.819293090909091 0.819421090909091 0.820245818181818 0.815226181818182 0.822672 0.826826181818182 0.829888 0.837914181818182 0.8468 0.839851636363636 0.854909090909091 0.860699636363637 0.865738181818182 0.869104 0.872048 0.878865454545455 0.883163636363636 0.890016 0.899819636363636 0.903463272727273 0.905269818181818
23 0.857876712328767 0.855150684931507 0.858369863013699 0.863630136986301 0.859917808219178 0.853534246575342 0.860958904109589 0.858123287671233 0.857534246575342 0.863630136986301 0.867164383561644 0.871630136986302 0.865602739726027 0.872219178082192 0.870369863013699 0.873232876712329 0.870547945205479 0.874753424657534 0.872164383561644 0.874698630136986 0.871876712328767 0.877054794520548 0.877657534246575 0.876054794520548 0.867438356164383 0.87227397260274 0.87572602739726 0.875479452054794 0.877753424657534 0.876095890410959 0.884671232876712 0.884397260273972 0.894287671232877 0.903082191780822 0.910383561643835 0.907630136986301 0.928698630136986 0.923794520547945 0.929424657534247 0.93227397260274 0.934287671232877 0.944315068493151 0.954287671232877 0.951958904109589 0.951109589041096 0.963657534246575 0.964109589041096
24 0.92261768167108 0.918888643718741 0.922117534568991 0.91968152397764 0.916218005295675 0.905776699029126 0.914023977640482 0.914979405707561 0.911100323624595 0.918254633715799 0.917892762577229 0.909832303618711 0.905645042659606 0.901995439835246 0.913120770814945 0.91173139158576 0.912622830244189 0.904938217122683 0.913527508090615 0.904533686378346 0.906083406884378 0.91135554574875 0.900603118564283 0.912825831126802 0.91673139158576 0.906541629891145 0.910831126802 0.90763165636952 0.915712709620476 0.916302588996764 0.917289644012945 0.923427478670197 0.921733598117093 0.929880847308032 0.928755516328332 0.935785525154457 0.933449543983525 0.941111356281259 0.942893498087673 0.943827596351868 0.948285525154457 0.952199911738747 0.953174463077376 0.951051779935275 0.957149161518093 0.958800382465431 0.962405854663136
25 0.950805812417437 0.951017173051519 0.950974900924703 0.952147952443857 0.949062087186262 0.951714663143989 0.953701453104359 0.951852047556143 0.954620871862616 0.956375165125495 0.953785997357992 0.95481109643329 0.954842800528402 0.955402906208718 0.954800528401585 0.95398678996037 0.954483487450463 0.953627476882431 0.955941875825627 0.955772787318362 0.955191545574637 0.958340819022457 0.955244385733157 0.957389696169089 0.957791281373844 0.957294583883752 0.958034346103038 0.956628797886394 0.959450462351387 0.956766182298547 0.958742404227213 0.960982826948481 0.963730515191545 0.96689035667107 0.969849405548217 0.970420079260238 0.969014531043593 0.969003963011889 0.971857331571994 0.974140026420079 0.975778071334214 0.976169088507266 0.973622192866578 0.97891677675033 0.982287978863937 0.98113606340819 0.978441215323646
26 0.919158640226629 0.919365439093485 0.919512747875354 0.920203966005666 0.916790368271955 0.920912181303116 0.91570821529745 0.91728611898017 0.923495750708215 0.920436260623229 0.922339943342776 0.923331444759207 0.920985835694051 0.920099150141643 0.917028328611898 0.922257790368272 0.925209631728045 0.925065155807366 0.925087818696884 0.924903682719547 0.926436260623229 0.921776203966006 0.924178470254957 0.925118980169972 0.926082152974504 0.928560906515581 0.924121813031162 0.925900849858357 0.923600566572238 0.926294617563739 0.923824362606232 0.932345609065156 0.93343342776204 0.939974504249292 0.936589235127479 0.944212464589235 0.947790368271955 0.946150141643059 0.94528328611898 0.948325779036827 0.950643059490085 0.951815864022663 0.957022662889518 0.95656090651558 0.95285835694051 0.959577903682719 0.953011331444759
27 0.764860897764124 0.767653183137054 0.773558627752176 0.777764123570575 0.776992660863629 0.777388632872504 0.782099334357399 0.781034306195596 0.793432326335552 0.783055128861581 0.792305854241338 0.802922000341355 0.785908858166923 0.800634920634921 0.799706434545144 0.799126130739034 0.81099846390169 0.800225294418843 0.807380098993002 0.80957842635262 0.805966888547534 0.82468680662229 0.804976958525346 0.821669226830517 0.810008533879502 0.809728622631848 0.816234852363884 0.829950503498891 0.817388632872504 0.817627581498549 0.835248335893497 0.842293906810036 0.862836661546339 0.870257723160949 0.864755077658304 0.8794743130227 0.8831609489674 0.878347840928486 0.882464584400068 0.88394606588155 0.889667178699437 0.900563236047107 0.888329066393583 0.893647380098993 0.903205325140809 0.900221880867042 0.911534391534392
28 0.882248243559719 0.885506115014312 0.883112151964611 0.888857663283892 0.886900858704137 0.885526932084309 0.895165235493104 0.889294821753838 0.895456674473068 0.895997918293 0.894967473328129 0.89447827218319 0.897059588862868 0.900379911527453 0.899099661722613 0.901150143117356 0.896372625552953 0.900733801717408 0.897767369242779 0.904543325526932 0.906468904501691 0.911465001301067 0.903221441582097 0.901628935727296 0.907863648191517 0.909591465001301 0.909404111371325 0.913057507155868 0.901077283372365 0.912516263335935 0.913796513140775 0.91928181108509 0.922331511839708 0.927317200104085 0.928587041373927 0.939609679937549 0.946021337496747 0.94064012490242 0.955909445745511 0.955097580015613 0.96128024980484 0.964340359094458 0.961217798594848 0.973239656518345 0.973635180848296 0.980411137132449 0.977049180327869
29 0.88067731934176 0.880534223706177 0.88449320295731 0.886744574290484 0.884283329358455 0.884006677796327 0.887068924397806 0.88805151442881 0.888547579298831 0.888576198425948 0.887851180538993 0.890865728595278 0.886334366801812 0.890455521106606 0.892735511566897 0.889196279513474 0.893107560219413 0.893508227999046 0.898611972334844 0.898182685428095 0.89660863343668 0.897734319103267 0.89762938230384 0.897934652993084 0.892096351061293 0.898526114953494 0.901998569043644 0.905013117099928 0.905175292153589 0.90931552587646 0.90923920820415 0.917681850703553 0.928566658716909 0.928328165990937 0.929778201764846 0.939003100405438 0.939289291676604 0.945060815645123 0.951290245647508 0.947607917958502 0.962146434533747 0.947989506320057 0.96109706653947 0.961326019556404 0.963663248270928 0.968375864536132 0.960467445742905
30 0.902784407319013 0.90332537788385 0.904248210023866 0.89848846459825 0.902943516308671 0.897852028639618 0.894160700079555 0.893078758949881 0.894797136038186 0.904343675417661 0.890023866348449 0.886714399363564 0.898011137629276 0.903261734287987 0.898870326173429 0.893587907716786 0.892028639618138 0.910103420843278 0.904343675417661 0.903802704852824 0.89145584725537 0.902848050914877 0.903198090692124 0.907494033412888 0.907303102625298 0.888655529037391 0.899793158313445 0.900365950676213 0.891105807478122 0.912744630071599 0.906189339697693 0.903484486873508 0.901766109785203 0.910835322195704 0.931392203659507 0.912235481304694 0.93387430389817 0.939920445505171 0.923754972155927 0.937247414478918 0.951535401750199 0.944280031821798 0.953794749403341 0.94933969769292 0.953126491646778 0.970692124105012 0.981225139220366
31 0.807941176470588 0.804787581699346 0.806258169934641 0.807450980392157 0.816650326797386 0.809362745098039 0.813856209150327 0.822271241830065 0.815669934640523 0.814133986928104 0.808022875816994 0.811470588235294 0.810669934640523 0.818611111111111 0.826977124183007 0.809477124183007 0.806143790849673 0.812401960784314 0.830833333333333 0.834460784313725 0.825294117647059 0.810947712418301 0.812156862745098 0.842941176470588 0.822843137254902 0.832712418300653 0.821977124183007 0.821013071895425 0.84843137254902 0.831535947712418 0.816241830065359 0.832450980392157 0.840686274509804 0.858235294117647 0.878774509803922 0.85781045751634 0.872794117647059 0.878464052287582 0.866535947712418 0.875245098039216 0.872598039215686 0.899019607843137 0.900964052287582 0.896666666666667 0.884460784313725 0.907614379084967 0.907075163398693
32 0.859524739583333 0.862135416666666 0.864231770833333 0.869270833333333 0.867890625 0.860436197916667 0.86541015625 0.870891927083333 0.871744791666667 0.8801953125 0.876236979166667 0.876803385416667 0.877526041666666 0.881497395833333 0.884205729166667 0.88376953125 0.884264322916667 0.883509114583333 0.886490885416667 0.880540364583333 0.89140625 0.887734375 0.88962890625 0.893170572916667 0.895078125 0.890865885416666 0.885865885416667 0.88517578125 0.891764322916667 0.887115885416667 0.903717447916667 0.9083984375 0.911106770833333 0.913203125 0.908919270833333 0.912662760416667 0.908782552083333 0.932591145833333 0.925260416666667 0.93150390625 0.934576822916667 0.933391927083333 0.942115885416667 0.948131510416667 0.947766927083333 0.9443359375 0.946783854166667
33 0.618061261261261 0.62067027027027 0.627889009009009 0.624908108108108 0.629024864864865 0.62180036036036 0.629356396396396 0.63411027027027 0.634756036036036 0.626023783783784 0.625715315315315 0.641213693693694 0.638457657657658 0.640418018018018 0.63620036036036 0.636598198198198 0.639305225225225 0.644188828828829 0.645837837837838 0.640899459459459 0.650542702702703 0.652448288288288 0.644860540540541 0.653638918918919 0.663440720720721 0.654777657657657 0.657329009009009 0.651739099099099 0.658228468468469 0.665487567567567 0.665732612612613 0.688250810810811 0.690796396396397 0.700851891891892 0.70944 0.731741981981982 0.737545225225225 0.74852036036036 0.764557837837838 0.765797477477478 0.781292972972973 0.793548108108108 0.807460900900901 0.830737297297298 0.815158198198198 0.836529009009009 0.854838198198198
34 0.697698975571316 0.700441292356186 0.707549251379039 0.711315996847912 0.714137115839244 0.713002364066194 0.731189913317573 0.728526398739165 0.714089834515366 0.741276595744681 0.739369582348306 0.74936170212766 0.758045705279748 0.7575256107171 0.751883372734437 0.765185185185185 0.75284475965327 0.750811662726556 0.76962962962963 0.784097714736013 0.780425531914894 0.762458628841607 0.774925137903861 0.769393223010244 0.802490149724192 0.768684003152088 0.796201733648542 0.777068557919622 0.80354609929078 0.79913317572892 0.807044917257683 0.812419227738377 0.841733648542159 0.876942474389283 0.859968479117415 0.89344365642238 0.894121355397951 0.90715524034673 0.932434988179669 0.917194641449961 0.965705279747833 0.936926713947991 0.958471237194642 0.931899133175729 0.962947202521671 0.959605988967691 0.958029944838455
