"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_21" "roc_22" "roc_23" "roc_24" "roc_25" "roc_26" "roc_27" "roc_28" "roc_29" "roc_30"
11 0.860183639398998 0.849888703394546 0.865470228158041 0.880495269894268 0.883695047301057 0.881608235948804 0.896355036171397 0.90345019476906 0.904424040066778 0.907067334446299 0.914997217584864 0.921257651641625 0.919866444073456 0.926683361157485 0.932526432943795 0.922231496939343 0.924874791318865 0.921675013912076 0.923205342237062 0.924596549805231 0.924457429048414 0.924318308291597 0.925013912075682 0.925013912075682 0.925013912075682 0.925013912075682 0.925848636616583 0.925848636616583 0.925848636616583 0.9259877573734
12 0.846354263594745 0.837346931179514 0.847359213905535 0.833810994900808 0.826404138906465 0.837830796143968 0.831298619123832 0.831131127405367 0.837402761752336 0.841590054713961 0.836062828004615 0.836770015260357 0.827837123608888 0.84188781776901 0.842129750251238 0.846354263594745 0.851676778203744 0.855436036773737 0.855398816391856 0.855677969255965 0.855901291547251 0.855808240592548 0.907916775226114 0.907916775226114 0.90778650388953 0.90778650388953 0.91411396880932 0.913983697472736 0.913983697472736 0.913983697472736
13 0.665742864424057 0.674439347604485 0.683295107033639 0.696929153924567 0.714959225280326 0.7227000509684 0.720151630988787 0.725216615698267 0.739806320081549 0.742577726809378 0.737608307849134 0.743915647298675 0.75302624872579 0.756848878695209 0.741494648318043 0.747387869520897 0.737417176350663 0.741303516819572 0.744234199796126 0.746941896024465 0.791539245667686 0.791698521916412 0.791921508664628 0.791921508664628 0.792017074413863 0.792017074413863 0.795361875637105 0.794597349643221 0.794692915392457 0.794692915392457
14 0.818698949824971 0.795653442240373 0.808780630105018 0.807467911318553 0.811260210035006 0.775816802800467 0.78558926487748 0.792152858809802 0.800029171528588 0.799737456242707 0.799591598599767 0.804113185530922 0.808780630105018 0.803238039673279 0.806301050175029 0.784859976662777 0.786901983663944 0.793319719953326 0.796236872812135 0.798716452742124 0.799737456242707 0.800320886814469 0.801925320886814 0.801925320886814 0.801925320886814 0.801925320886814 0.799008168028005 0.800175029171529 0.80061260210035 0.801487747957993
15 0.765057242409159 0.67297162767546 0.696615231458437 0.673718267794923 0.685415629666501 0.66351418616227 0.672473867595819 0.676704828272772 0.658287705326033 0.664011946241911 0.67595818815331 0.651816824290692 0.658287705326033 0.667247386759582 0.664260826281732 0.661523145843703 0.664758586361374 0.670980587356894 0.676953708312593 0.678695868591339 0.682677949228472 0.686660029865605 0.689895470383275 0.689895470383275 0.691139870582379 0.691139870582379 0.696366351418616 0.697859631657541 0.702090592334495 0.702090592334495
16 0.762735730450088 0.771385466431984 0.778476238370631 0.771385466431984 0.772894141312547 0.783253708825748 0.796932361076188 0.753432235353281 0.762735730450088 0.794065878803118 0.80286648227307 0.805582097058084 0.807493085240131 0.857480512949459 0.860950465174755 0.853407090771939 0.857933115413628 0.875081719889364 0.884184058335429 0.883027407593663 0.888559215489062 0.891274830274076 0.891274830274076 0.891274830274076 0.905959265778225 0.90600955494091 0.906763892381192 0.906814181543877 0.906361579079708 0.906411868242394
17 0.656617192331478 0.684601113172542 0.702844774273346 0.695269016697588 0.702690166975881 0.702690166975881 0.707019171304886 0.719233147804576 0.714285714285714 0.720624613481756 0.719387755102041 0.72665429808287 0.729591836734694 0.691094619666048 0.696969696969697 0.69465058750773 0.699134199134199 0.69604205318491 0.639146567717996 0.644867037724181 0.646103896103896 0.648732220160792 0.648732220160792 0.648732220160792 0.648732220160792 0.648886827458256 0.651669758812616 0.654452690166976 0.654761904761905 0.687538651824366
18 0.811740890688259 0.784033400809717 0.802631578947368 0.818193319838057 0.822874493927126 0.835905870445344 0.84628036437247 0.842864372469636 0.845141700404858 0.853365384615385 0.862854251012146 0.860576923076923 0.868041497975709 0.892965587044534 0.892206477732794 0.892839068825911 0.89752024291498 0.898785425101215 0.899544534412955 0.901568825910931 0.902580971659919 0.902327935222672 0.883982793522267 0.884488866396761 0.884488866396761 0.884488866396761 0.881452429149798 0.882085020242915 0.882085020242915 0.882085020242915
19 0.679779065068032 0.697561632763034 0.738111275764516 0.749292738784858 0.759531186851677 0.766940590057928 0.721002290179173 0.732857335309174 0.865957160177826 0.850060622389869 0.857604742018052 0.855583995689075 0.859356055503166 0.849656473124074 0.856392294220666 0.861780951097939 0.865014145224303 0.868382055772599 0.870133369257713 0.852620234406574 0.855583995689075 0.86043378687862 0.861242085410212 0.837397278728277 0.837397278728277 0.837397278728277 0.8383402936818 0.835241815977368 0.835241815977368 0.8353765323993
20 0.865689865689866 0.878876678876679 0.87977207977208 0.897273097273097 0.892551892551892 0.893447293447293 0.9003663003663 0.876678876678877 0.870899470899471 0.871062271062271 0.873829873829874 0.88042328042328 0.876516076516077 0.878795278795279 0.877574277574278 0.873341473341473 0.875457875457875 0.878388278388278 0.880667480667481 0.881400081400081 0.881644281644282 0.882702482702483 0.882783882783883 0.882783882783883 0.882865282865283 0.882865282865283 0.884411884411884 0.884900284900285 0.884981684981685 0.884981684981685
21 0.679906542056075 0.668224299065421 0.675233644859813 0.679127725856698 0.683021806853582 0.686915887850467 0.691588785046729 0.701713395638629 0.706386292834891 0.723520249221184 0.738317757009346 0.744548286604361 0.764018691588785 0.765576323987539 0.764018691588785 0.764797507788162 0.772585669781931 0.773364485981308 0.772585669781931 0.774143302180685 0.775700934579439 0.778816199376947 0.778816199376947 0.778816199376947 0.778816199376947 0.779595015576324 0.77803738317757 0.780373831775701 0.780373831775701 0.780373831775701
22 0.838909090909091 0.819563636363636 0.824618181818182 0.827345454545454 0.826872727272727 0.827163636363636 0.830945454545455 0.794581818181818 0.800618181818182 0.807563636363636 0.810981818181818 0.812581818181818 0.8072 0.806472727272727 0.804836363636364 0.808363636363636 0.809890909090909 0.814581818181818 0.813890909090909 0.813854545454545 0.814472727272727 0.814472727272727 0.809163636363636 0.810109090909091 0.810109090909091 0.810327272727273 0.810436363636364 0.810690909090909 0.810727272727273 0.810945454545455
23 0.876712328767123 0.894178082191781 0.916780821917808 0.884246575342466 0.887671232876712 0.889041095890411 0.893835616438356 0.907876712328767 0.915753424657534 0.916438356164384 0.918835616438356 0.91986301369863 0.923972602739726 0.928082191780822 0.929452054794521 0.925 0.936301369863014 0.937671232876712 0.939041095890411 0.939383561643836 0.939383561643836 0.939383561643836 0.939383561643836 0.939383561643836 0.939383561643836 0.939383561643836 0.940753424657534 0.941438356164384 0.941438356164384 0.941438356164384
24 0.9185422182995 0.920877463959988 0.921410709032068 0.921557811120918 0.92722124154163 0.927625772285966 0.930733303912916 0.931156222418358 0.929078405413357 0.928876140041189 0.932259488084731 0.932314651368049 0.931910120623713 0.93521991762283 0.933601794645484 0.934852162400706 0.941195939982348 0.941214327743454 0.940901735804648 0.940956899087967 0.940956899087967 0.942188879082083 0.942244042365402 0.942244042365402 0.942244042365402 0.942225654604295 0.93444763165637 0.935164754339512 0.935164754339512 0.935183142100618
25 0.94557463672391 0.951387054161162 0.955350066050198 0.964861294583884 0.9667107001321 0.961955085865258 0.970145310435931 0.97886393659181 0.97886393659181 0.966182298546896 0.966182298546896 0.960898282694848 0.958520475561427 0.963804491413474 0.963011889035667 0.963011889035667 0.96327608982827 0.96327608982827 0.964861294583884 0.964861294583884 0.964861294583884 0.965918097754293 0.965918097754293 0.965918097754293 0.965918097754293 0.965918097754293 0.965918097754293 0.965918097754293 0.9667107001321 0.9667107001321
26 0.912464589235128 0.914801699716714 0.92485835694051 0.928045325779037 0.907294617563739 0.90856940509915 0.916501416430595 0.920963172804533 0.926133144475921 0.928966005665722 0.926203966005666 0.924079320113314 0.927620396600567 0.927832861189802 0.929957507082153 0.932223796033994 0.932507082152975 0.93271954674221 0.934985835694051 0.935198300283286 0.935906515580737 0.936048158640227 0.936189801699717 0.936189801699717 0.936189801699717 0.936331444759207 0.937464589235127 0.937252124645892 0.937393767705382 0.937393767705382
27 0.788871821129886 0.805939580133128 0.829322409967571 0.856972179552825 0.862433862433862 0.877282812766684 0.880867042157365 0.835637480798771 0.839563065369517 0.834613415258577 0.841440518859874 0.850486431131592 0.852193207031917 0.856801501962792 0.857996245093019 0.86294589520396 0.86721283495477 0.868236900494965 0.871138419525516 0.870455709165387 0.870967741935484 0.871309097115549 0.866871479774706 0.860215053763441 0.860215053763441 0.860215053763441 0.863799283154122 0.865676736644479 0.866359447004608 0.866359447004608
28 0.88056206088993 0.899557637262555 0.910486599011189 0.903460837887067 0.906843611761645 0.920374707259953 0.917772573510278 0.919073640385116 0.921415560759823 0.926099401509238 0.927660681759042 0.930523028883685 0.930523028883685 0.928441321883945 0.939370283632579 0.933125162633359 0.935206869633099 0.938589643507676 0.939370283632579 0.940411137132449 0.940671350507416 0.940671350507416 0.940671350507416 0.940671350507416 0.940671350507416 0.940671350507416 0.945094977881863 0.946135831381733 0.946135831381733 0.9463960447567
29 0.876460767946578 0.883377056999761 0.901025518721679 0.907464822322919 0.91008824230861 0.905079895063201 0.907941807774863 0.916289053183878 0.91915096589554 0.924397805866921 0.927975196756499 0.928452182208443 0.920581922251371 0.927975196756499 0.901502504173623 0.905079895063201 0.91008824230861 0.913427140472216 0.914142618650131 0.908657285952778 0.90889577867875 0.909372764130694 0.91008824230861 0.91008824230861 0.91008824230861 0.91008824230861 0.911042213212497 0.9127116622943 0.9127116622943 0.9127116622943
30 0.916467780429594 0.928400954653938 0.870326173428799 0.874303898170247 0.879872712808274 0.882259347653142 0.893396976929197 0.902943516308671 0.838504375497216 0.84884645982498 0.859188544152745 0.86873508353222 0.878281622911695 0.887828162291169 0.895783611774065 0.900556881463803 0.902147971360382 0.883054892601432 0.883054892601432 0.88703261734288 0.888623707239459 0.888623707239459 0.888623707239459 0.888623707239459 0.888623707239459 0.889419252187749 0.891805887032617 0.892601431980907 0.892601431980907 0.892601431980907
31 0.836601307189543 0.787990196078431 0.808823529411765 0.711601307189543 0.729575163398693 0.741830065359477 0.746323529411765 0.752042483660131 0.754901960784314 0.767565359477124 0.772467320261438 0.781045751633987 0.787581699346405 0.770833333333333 0.77859477124183 0.778186274509804 0.78390522875817 0.785947712418301 0.788807189542484 0.790849673202614 0.794117647058823 0.798202614379085 0.799428104575163 0.800653594771242 0.803104575163399 0.803513071895425 0.804330065359477 0.804330065359477 0.807598039215686 0.807598039215686
32 0.875162760416667 0.895345052083333 0.87451171875 0.886393229166667 0.8896484375 0.889485677083333 0.893229166666667 0.904459635416667 0.904134114583333 0.905436197916667 0.906412760416667 0.902018229166667 0.888997395833333 0.8818359375 0.8837890625 0.887044270833333 0.889485677083333 0.890299479166667 0.887532552083333 0.88623046875 0.887369791666667 0.894694010416667 0.895182291666667 0.896484375 0.894368489583333 0.891927083333333 0.891764322916667 0.891764322916667 0.892740885416667 0.893229166666667
33 0.615855855855856 0.636540540540541 0.644972972972973 0.63445045045045 0.63236036036036 0.637117117117117 0.635099099099099 0.642522522522523 0.647495495495495 0.628036036036036 0.628108108108108 0.630486486486487 0.635387387387387 0.641945945945946 0.668612612612613 0.672072072072072 0.670630630630631 0.671495495495495 0.671063063063063 0.679279279279279 0.679207207207207 0.679207207207207 0.679783783783784 0.67963963963964 0.68 0.68 0.680144144144144 0.68036036036036 0.680432432432432 0.680576576576577
34 0.712765957446808 0.733648542159181 0.749802994483846 0.760047281323877 0.763593380614657 0.772261623325453 0.780141843971631 0.785263987391647 0.789204097714736 0.785263987391647 0.789992119779354 0.79866036249015 0.80220646178093 0.806146572104019 0.810480693459417 0.814420803782506 0.816784869976359 0.783687943262411 0.787234042553192 0.791568163908589 0.791568163908589 0.794326241134752 0.795902285263987 0.798266351457841 0.798266351457841 0.79866036249015 0.79866036249015 0.79866036249015 0.79866036249015 0.797478329393223
35 0.821246246246246 0.82774024024024 0.839076576576577 0.851388888888889 0.850750750750751 0.844106606606607 0.817792792792793 0.823310810810811 0.826051051051051 0.82957957957958 0.833708708708709 0.813063063063063 0.810397897897898 0.813663663663664 0.816629129129129 0.810623123123123 0.811974474474474 0.815840840840841 0.817267267267267 0.818731231231231 0.820007507507508 0.822072072072072 0.821021021021021 0.822184684684685 0.819932432432432 0.820345345345345 0.820382882882883 0.821734234234234 0.821509009009009 0.821433933933934
36 0.782472613458529 0.779342723004695 0.74491392801252 0.735524256651017 0.715179968701095 0.710485133020344 0.699530516431925 0.701095461658842 0.687010954616588 0.674491392801252 0.655712050078247 0.63849765258216 0.716744913928013 0.712050078247261 0.70735524256651 0.694835680751174 0.697965571205008 0.688575899843505 0.683881064162754 0.788732394366197 0.785602503912363 0.776212832550861 0.774647887323944 0.773082942097027 0.769953051643192 0.769953051643192 0.769953051643192 0.788732394366197 0.784037558685446 0.788732394366197
37 0.939950980392157 0.941666666666667 0.949019607843137 0.95 0.928186274509804 0.934313725490196 0.939460784313725 0.941176470588235 0.941911764705882 0.944362745098039 0.94828431372549 0.944362745098039 0.945343137254902 0.942156862745098 0.942401960784314 0.942156862745098 0.947058823529412 0.946813725490196 0.94656862745098 0.947058823529412 0.949264705882353 0.952941176470588 0.952941176470588 0.952941176470588 0.952941176470588 0.952941176470588 0.952941176470588 0.952941176470588 0.952941176470588 0.953676470588235
38 0.559850374064838 0.56359102244389 0.564837905236908 0.523690773067332 0.524937655860349 0.526184538653367 0.527431421446384 0.528678304239402 0.532418952618454 0.533665835411471 0.534912718204489 0.534912718204489 0.537406483790524 0.538653366583541 0.536159600997506 0.537406483790524 0.538653366583541 0.542394014962594 0.536159600997506 0.537406483790524 0.542394014962594 0.543640897755611 0.544887780548628 0.548628428927681 0.549875311720698 0.551122194513716 0.551122194513716 0.553615960099751 0.553615960099751 0.554862842892768
39 0.805882352941176 0.825210084033613 0.814705882352941 0.826890756302521 0.834033613445378 0.837394957983193 0.850420168067227 0.85672268907563 0.84453781512605 0.85 0.845378151260504 0.855042016806723 0.856302521008403 0.864285714285714 0.869327731092437 0.879831932773109 0.884453781512605 0.877731092436975 0.880252100840336 0.885294117647059 0.886974789915966 0.887394957983193 0.88781512605042 0.88781512605042 0.888655462184874 0.888655462184874 0.880252100840336 0.880252100840336 0.880252100840336 0.880252100840336
40 0.885197368421053 0.89375 0.890131578947368 0.898190789473684 0.900328947368421 0.907894736842105 0.914144736842105 0.922861842105263 0.924013157894737 0.917105263157895 0.923519736842105 0.919243421052632 0.927302631578947 0.932565789473684 0.934703947368421 0.925986842105263 0.927796052631579 0.926644736842105 0.928782894736842 0.930592105263158 0.930263157894737 0.930263157894737 0.930592105263158 0.930921052631579 0.930921052631579 0.930921052631579 0.930921052631579 0.931907894736842 0.931907894736842 0.932894736842105
41 0.627022653721683 0.635652642934196 0.648327939590076 0.660463861920173 0.667340884573894 0.671925566343042 0.677454153182309 0.670577130528587 0.678398058252427 0.680151024811219 0.696601941747573 0.701186623516721 0.704422869471413 0.70482740021575 0.709546925566343 0.712783171521036 0.714401294498382 0.716828478964401 0.718311758360302 0.719660194174757 0.719660194174757 0.742583603020496 0.743122977346278 0.743932038834951 0.745010787486516 0.745685005393743 0.745550161812298 0.745145631067961 0.745010787486516 0.74487594390507
42 0.931837073981712 0.932081560803873 0.909515427118478 0.904234511759816 0.901765194855997 0.907804019363356 0.907681775952276 0.913891741235147 0.908097403549949 0.90944208107183 0.911422424331329 0.911446873013545 0.912620409759914 0.908586377194269 0.907095007579091 0.908635274558701 0.907828468045572 0.913573908366339 0.913353870226395 0.91775463302528 0.91775463302528 0.917974671165224 0.918048017211872 0.918048017211872 0.918023568529656 0.918023568529656 0.918023568529656 0.918023568529656 0.918048017211872 0.918048017211872
43 0.695353613143371 0.730394044410217 0.718072134514183 0.726447182646644 0.734244641252727 0.744897959183673 0.798068283917341 0.804774740084713 0.80814401232191 0.811705814401232 0.820112950840714 0.82380310614812 0.85165575664228 0.853260171993326 0.856083943011167 0.865004492362983 0.867764086766782 0.871422153767167 0.872128096521627 0.861699396739828 0.861314337055577 0.87151841868823 0.850436400975485 0.881786676934925 0.88197920677705 0.882364266461302 0.882396354768322 0.881850853548967 0.885573097163394 0.885348479014247
44 0.83503559269576 0.801609408851749 0.819251005880532 0.837511606313835 0.851129681213247 0.853605694831322 0.899411946765707 0.901887960383782 0.90776849272671 0.913030021665119 0.906220984215413 0.910863509749304 0.914577530176416 0.920458062519344 0.919839059114825 0.916434540389972 0.920767564221603 0.924172082946456 0.924172082946456 0.926338594862272 0.926648096564531 0.926648096564531 0.929124110182606 0.929433611884865 0.929433611884865 0.928814608480347 0.928814608480347 0.929124110182606 0.929433611884865 0.929433611884865
45 0.539851075565361 0.54253998896856 0.482556536127965 0.475592939878654 0.480832873690017 0.489244346387204 0.490830115830116 0.484555984555985 0.4926916712631 0.486417539988969 0.516409266409266 0.516064533921677 0.508342526199669 0.48738279095422 0.485728075013789 0.488279095421953 0.484624931053503 0.48138444567016 0.521649200220629 0.517167677881964 0.519029233314948 0.521511307225593 0.525234418091561 0.5246138996139 0.527027027027027 0.527027027027027 0.527027027027027 0.527440706012135 0.527440706012135 0.527440706012135
46 0.930753126075485 0.922106229207296 0.919223930251233 0.91644200986578 0.922593782264541 0.924371916943903 0.920973385338993 0.920901686359986 0.926049673052656 0.924199839394287 0.924199839394287 0.918621658827578 0.918679018010784 0.923196053688195 0.920270735344729 0.920227715957325 0.918779396581393 0.919553745554663 0.920514511873351 0.924214179190088 0.924214179190088 0.924314557760697 0.924328897556499 0.924400596535505 0.924472295514512 0.924472295514512 0.924486635310313 0.924873809796948 0.924830790409545 0.924816450613743
47 0.976689976689977 0.981351981351981 0.986013986013986 0.988344988344988 0.988344988344988 0.988344988344988 0.988344988344988 0.988344988344988 0.988344988344988 0.990675990675991 0.990675990675991 0.993006993006993 0.995337995337995 0.988344988344988 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993
48 0.671682163989856 0.66458157227388 0.656804733727811 0.671005917159763 0.679797125950972 0.682671174978867 0.663060016906171 0.67134404057481 0.671682163989856 0.677768385460693 0.681318681318681 0.665257819103973 0.671174978867286 0.67185122569738 0.677768385460693 0.672527472527472 0.673710904480135 0.676415891800507 0.678275570583263 0.678951817413356 0.679628064243449 0.677430262045647 0.679459002535926 0.680304311073542 0.680980557903635 0.681149619611158 0.819442096365173 0.818596787827557 0.81876584953508 0.821301775147929
49 0.932378679395386 0.896579156722355 0.904534606205251 0.90612569610183 0.917263325377884 0.908512330946698 0.898965791567224 0.907716785998409 0.918058870326173 0.92521877486078 0.931583134447096 0.937947494033413 0.938743038981702 0.944311853619729 0.949085123309467 0.949880668257757 0.949085123309467 0.949880668257757 0.950676213206046 0.951471758154336 0.951471758154336 0.949085123309467 0.950676213206046 0.952267303102625 0.953062848050915 0.953062848050915 0.953062848050915 0.953062848050915 0.953062848050915 0.953062848050915
50 0.561533052039381 0.55098452883263 0.540436005625879 0.525668073136428 0.481715893108298 0.484177215189873 0.486286919831224 0.494022503516174 0.50070323488045 0.505625879043601 0.515119549929676 0.519338959212377 0.523909985935302 0.529184247538678 0.531293952180028 0.535161744022503 0.539732770745429 0.545007032348805 0.543600562587904 0.521448663853727 0.524261603375527 0.523909985935302 0.526371308016878 0.529887482419128 0.531293952180028 0.533052039381153 0.534106891701828 0.534106891701828 0.534810126582278 0.534810126582278
51 0.869806748275648 0.88140185173678 0.877313117504505 0.868700677313118 0.870726402783819 0.874889703597838 0.874914559125085 0.874666003852607 0.875883924687752 0.871695768346486 0.873137388926863 0.880718324737463 0.879686820356677 0.881078729882558 0.882010812154353 0.882930466662524 0.883551854843721 0.88484434226061 0.88490648107873 0.886596656931585 0.886708506804201 0.885937985459517 0.885975268750388 0.886000124277636 0.88648480705897 0.88683278444044 0.887106195240167 0.887155906294662 0.887168334058286 0.88718076182191
52 0.767777275239962 0.767526006331976 0.763405196241017 0.738881350821649 0.724458515503292 0.731393537363687 0.739283381074426 0.753505201266395 0.769787426503844 0.769033619779888 0.759887431529223 0.761797075229911 0.762349866827479 0.755666113875069 0.783406201316649 0.780742750892005 0.788984371073923 0.790039700487462 0.792602643348912 0.792753404693703 0.796371676968692 0.794512287049601 0.795065078647168 0.796170661842304 0.797376752600633 0.797477260163827 0.797829036635007 0.798180813106186 0.79828132066938 0.798331574450977
53 0.837933884297521 0.847603305785124 0.830909090909091 0.842809917355372 0.849586776859504 0.856280991735537 0.844876033057851 0.847190082644628 0.850082644628099 0.829173553719008 0.83495867768595 0.838760330578512 0.842809917355372 0.771652892561983 0.773553719008264 0.764876033057851 0.770743801652893 0.773471074380165 0.77396694214876 0.77297520661157 0.774132231404959 0.775702479338843 0.776363636363636 0.774545454545455 0.774876033057851 0.774876033057851 0.774876033057851 0.780413223140496 0.778264462809917 0.778347107438016
54 0.962877658853814 0.961367991174251 0.961174444035845 0.967590531673989 0.971732440435868 0.973319526970794 0.961629279811098 0.962016374087909 0.960351868697621 0.961261540248127 0.961619602454178 0.961880891091025 0.961987342017148 0.960409932839143 0.959432519790195 0.962509919290843 0.97318404397391 0.972564693131012 0.972700176127896 0.972661466700215 0.972661466700215 0.972661466700215 0.97283565912478 0.97283565912478 0.9728453364817 0.9728453364817 0.972874368552461 0.972874368552461 0.972874368552461 0.972884045909381
55 0.527681660899654 0.550173010380623 0.559400230680507 0.581891580161476 0.779700115340254 0.78316032295271 0.785467128027682 0.792387543252595 0.795847750865052 0.796424452133795 0.798731257208766 0.799884659746251 0.813725490196078 0.817762399077278 0.820645905420992 0.813148788927336 0.814878892733564 0.817762399077278 0.822952710495963 0.824106113033449 0.82641291810842 0.826989619377163 0.828719723183391 0.829873125720877 0.831026528258362 0.831026528258362 0.831026528258362 0.831026528258362 0.831026528258362 0.831603229527105
56 0.889213775178687 0.898635477582846 0.915529564652372 0.889213775178687 0.887589343729695 0.895061728395062 0.896036387264457 0.897335932423652 0.902858999350227 0.903833658219623 0.896036387264457 0.896036387264457 0.844054580896686 0.843729694606888 0.846653671215075 0.84990253411306 0.852501624431449 0.857374918778428 0.864847303443795 0.862248213125406 0.862897985705003 0.865497076023392 0.857374918778428 0.858674463937622 0.855425601039636 0.855425601039636 0.855750487329435 0.855750487329435 0.857374918778428 0.858024691358025
