"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20"
0.722272727272727 0.722272727272727 0.768560606060606 0.768560606060606 0.768560606060606 0.768560606060606 0.768560606060606 0.768560606060606 0.768560606060606 0.814848484848485 0.814848484848485 0.861136363636364 0.907424242424242 0.907424242424242 0.953712121212121 0.953712121212121 1 1 1 1 1
0.77763923524522 0.78999261106493 0.81469936270435 0.82705273852406 0.80234598688464 0.81469936270435 0.81469936270435 0.82705273852406 0.81469936270435 0.95058649672116 0.96293987254087 0.96293987254087 0.95058649672116 0.92587974508174 0.93823312090145 0.91352636926203 0.8764662418029 0.8764662418029 0.8764662418029 0.86411286598319 0.86411286598319
0.652891995614035 0.70495819627193 0.70495819627193 0.687602796052632 0.687602796052632 0.70495819627193 0.70495819627193 0.70495819627193 0.70495819627193 0.70495819627193 0.70495819627193 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333
0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524
0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883
0.728768112205435 0.68808332903625 0.68808332903625 0.701644923425978 0.728768112205435 0.728768112205435 0.783014489764348 0.796576084154076 0.728768112205435 0.728768112205435 0.633836951477337 0.633836951477337 0.701644923425978 0.701644923425978 0.633836951477337 0.633836951477337 0.633836951477337 0.633836951477337 0.633836951477337 0.633836951477337 0.674521734646522
0.696913476134255 0.696913476134255 0.696913476134255 0.595884634845674 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.696913476134255 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965 0.646399055489965
0.700908215219485 0.658180817393698 0.658180817393698 0.700908215219485 0.700908215219485 0.743635613045273 0.743635613045273 0.829090408696849 0.700908215219485 0.786363010871061 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637
0.658379643170518 0.658379643170518 0.658379643170518 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.572974553963147 0.572974553963147 0.572974553963147 0.572974553963147 0.572974553963147 0.572974553963147 0.615677098566832
0.867627785058978 0.867627785058978 0.867627785058978 0.814678899082569 0.814678899082569 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.788204456094364 0.76173001310616 0.76173001310616 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364 0.788204456094364
0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326
0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.706777190745127 0.706777190745127 0.706777190745127 0.69666605939151 0.706777190745127 0.706777190745127 0.706777190745127 0.706777190745127 0.706777190745127 0.706777190745127 0.706777190745127 0.706777190745127
0.888867924528302 0.888867924528302 0.888867924528302 0.888867924528302 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0.790829117097406 0.798874151055199 0.790829117097406 0.790829117097406 0.806919185012991 0.814964218970783 0.806919185012991 0.798874151055199 0.814964218970783 0.798874151055199 0.806919185012991 0.814964218970783 0.823009252928575 0.806919185012991 0.806919185012991 0.806919185012991 0.806919185012991 0.814964218970783 0.823009252928575 0.814964218970783 0.814964218970783
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0.777641653905054 0.777641653905054 0.777641653905054 0.777641653905054 0.777641653905054 0.777641653905054 0.777641653905054 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922 0.805436447166922
0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 1 1 1 0.920676691729323 0.841353383458647 0.841353383458647 0.841353383458647 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323
0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.691043083900227 0.691043083900227 0.691043083900227 0.814625850340136 0.814625850340136 0.814625850340136 0.814625850340136 0.814625850340136 0.876417233560091 0.814625850340136 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.876417233560091 0.876417233560091
0.602883355176933 0.682306684141546 0.76173001310616 0.682306684141546 0.682306684141546 0.682306684141546 0.682306684141546 0.682306684141546 0.682306684141546 0.682306684141546 0.682306684141546 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.841153342070773 0.920576671035387
0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754
0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.444369063772049 0.629579375848033
0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.676200564971751 0.676200564971751 0.676200564971751 0.676200564971751 0.861228813559322 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215 0.907485875706215
0.622222222222222 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.622222222222222 0.6 0.6 0.6 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889
0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.907383419689119 0.907383419689119 1 1
0.814769975786925 0.814769975786925 0.814769975786925 0.814769975786925 0.814769975786925 0.814769975786925 0.814769975786925 0.833292978208232 0.814769975786925 0.814769975786925 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232 0.833292978208232
0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444
0.666711772665765 0.666711772665765 0.666711772665765 0.666711772665765 0.666711772665765 0.666711772665765 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.666711772665765 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686 0.555615696887686
0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609
0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.722170686456401 0.722170686456401 0.722170686456401 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282
0.888848920863309 0.888848920863309 0.888848920863309 0.888848920863309 0.888848920863309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082
0.803998161764706 0.803998161764706 0.803998161764706 0.803998161764706 0.803998161764706 0.803998161764706 0.847554125816994 0.847554125816994 0.847554125816994 0.847554125816994 0.82577614379085 0.858443116830065 0.847554125816994 0.847554125816994 0.858443116830065 0.847554125816994 0.847554125816994 0.847554125816994 0.858443116830065 0.847554125816994 0.847554125816994
0.61222654589451 0.61222654589451 0.61222654589451 0.601746182270037 0.61222654589451 0.832314182008437 0.832314182008437 0.832314182008437 0.832314182008437 0.832314182008437 0.832314182008437 0.863755272881855 0.863755272881855 0.863755272881855 0.874235636506328 0.874235636506328 0.874235636506328 0.874235636506328 0.874235636506328 0.8847160001308 0.8847160001308
0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815
0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.504376137795827 0.504376137795827 0.504376137795827 0.489357232880549 0.504376137795827 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383
0.742744063324538 0.742744063324538 0.74934036939314 0.74934036939314 0.74934036939314 0.74934036939314 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.755936675461741 0.762532981530343 0.762532981530343
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0.603278077854349 0.603278077854349 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349
0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509
0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627
0.851641724368997 0.851641724368997 0.843399597945052 0.851641724368997 0.851641724368997 0.851641724368997 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.868125977216886 0.868125977216886 0.868125977216886 0.876368103640831 0.876368103640831 0.884610230064776 0.884610230064776 0.884610230064776 0.884610230064776
0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.691537467700258 0.712101636520241 0.732665805340224 0.753229974160207 0.712101636520241 0.712101636520241 0.732665805340224 0.732665805340224 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.670973298880276 0.670973298880276
0.798058252427184 0.823300970873786 0.798058252427184 0.747572815533981 0.747572815533981 0.747572815533981 0.772815533980582 0.772815533980582 0.823300970873786 0.823300970873786 0.798058252427184 0.772815533980582 0.772815533980582 0.798058252427184 0.848543689320388 0.848543689320388 0.848543689320388 0.848543689320388 0.848543689320388 0.848543689320388 0.87378640776699
0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096
0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.629700446144041 0.629700446144041 0.444550669216061 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061
0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.722162740899358 0.722162740899358
0.817635690502247 0.817635690502247 0.817635690502247 0.817635690502247 0.825924977297599 0.825924977297599 0.825924977297599 0.825924977297599 0.834214264092952 0.834214264092952 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304
0.603278077854349 0.603278077854349 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349
0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.652839892665474 0.652839892665474 0.652839892665474 0.791703935599284 0.652839892665474 0.652839892665474 0.652839892665474 0.722271914132379 0.652839892665474 0.652839892665474 0.652839892665474 0.652839892665474 0.722271914132379 0.652839892665474 0.652839892665474 0.652839892665474
0.957117612409189 0.957117612409189 0.957117612409189 0.957117612409189 0.957117612409189 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 1 1 1 1 1 1 1
