"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_21" "nef_22" "nef_23" "nef_24" "nef_25" "nef_26" "nef_27" "nef_28" "nef_29" "nef_30" "nef_40" "nef_50" "nef_60" "nef_70" "nef_80" "nef_90" "nef_100" "nef_110" "nef_120" "nef_130" "nef_140" "nef_150" "nef_160" "nef_170" "nef_180" "nef_190" "nef_200"
21 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326
22 0.727545454545454 0.707363636363636 0.707363636363636 0.707363636363636 0.707363636363636 0.707363636363636 0.646818181818182 0.646818181818182 0.626636363636364 0.646818181818182 0.646818181818182 0.646818181818182 0.646818181818182 0.656909090909091 0.667 0.687181818181818 0.646818181818182 0.646818181818182 0.646818181818182 0.656909090909091 0.667 0.667 0.667 0.667 0.667 0.667 0.677090909090909 0.677090909090909 0.677090909090909 0.677090909090909 0.707363636363636 0.717454545454545 0.717454545454545 0.727545454545454 0.727545454545454 0.757818181818182 0.767909090909091 0.778 0.808272727272727 0.808272727272727 0.808272727272727 0.778 0.778 0.808272727272727 0.818363636363636 0.808272727272727 0.818363636363636
23 0.667231638418079 0.667231638418079 0.667231638418079 0.667231638418079 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.778154425612053 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026
24 0.722561257512714 0.714401294498382 0.763361072584374 0.730721220527046 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.714401294498382 0.722561257512714 0.722561257512714 0.730721220527046 0.730721220527046 0.763361072584374 0.771521035598705 0.771521035598705 0.787840961627369 0.787840961627369 0.812320850670365 0.853120665742025 0.869440591770689 0.877600554785021 0.902080443828017 0.942880258899676 0.942880258899676 0.951040221914008 0.967360147942672 0.983680073971336 0.991840036985668 1 1 1 1 1 1
25 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 1 1 1 1 1 1 0.888921282798834 0.888921282798834 0.888921282798834 0.888921282798834 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 0.861238532110092 0.83348623853211 0.805733944954128 0.805733944954128 0.805733944954128 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.83348623853211 0.861238532110092 0.888990825688073 0.888990825688073 0.861238532110092 0.888990825688073 0.888990825688073 0.888990825688073 0.916743119266055 0.916743119266055 0.916743119266055 0.916743119266055 0.916743119266055 0.916743119266055 0.944495412844037 0.916743119266055 0.916743119266055 0.916743119266055
27 0.603383458646617 0.603383458646617 0.682706766917293 0.682706766917293 0.682706766917293 0.682706766917293 0.682706766917293 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.76203007518797 0.76203007518797 0.682706766917293
28 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.81509754028838 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.81509754028838 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.938365846762793 0.938365846762793 0.938365846762793 1 1 1 1 1 1 1 1 1
29 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.920722135007849 0.920722135007849 0.920722135007849 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.920722135007849 0.920722135007849 0.920722135007849 0.920722135007849 0.920722135007849 0.920722135007849 0.920722135007849 0.920722135007849 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.841444270015699 0.841444270015699 0.841444270015699 0.841444270015699 1
30 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 1 1 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 1 1 1 1 1 1 1 1 1 1 1 1
31 0.630081300813008 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.445121951219512 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.814971751412429 0.861228813559322 0.861228813559322 0.861228813559322 0.861228813559322 0.861228813559322 0.907485875706215 0.907485875706215 0.953742937853107 0.953742937853107 0.907485875706215 0.861228813559322 0.861228813559322 0.861228813559322 0.861228813559322 0.861228813559322 0.907485875706215 0.907485875706215
33 0.622222222222222 0.622222222222222 0.622222222222222 0.622222222222222 0.6 0.644444444444444 0.644444444444444 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.711111111111111 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.666666666666667 0.666666666666667 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.755555555555556 0.777777777777778
34 0.630490956072351 0.630490956072351 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.815245478036176 0.815245478036176 0.907622739018088 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 1 1
35 0.703990326481258 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.685489721886336 0.666989117291415 0.666989117291415 0.666989117291415 0.685489721886336 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.722490931076179 0.7409915356711 0.7409915356711 0.7409915356711 0.7409915356711 0.7409915356711 0.7409915356711 0.7409915356711 0.759492140266022 0.814993954050786 0.814993954050786 0.796493349455865 0.796493349455865 0.796493349455865 0.814993954050786 0.814993954050786 0.796493349455865 0.851995163240629 0.87049576783555 0.87049576783555 0.87049576783555 0.87049576783555 0.87049576783555
36 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444
