"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_21" "nef_22" "nef_23" "nef_24" "nef_25" "nef_26" "nef_27" "nef_28" "nef_29" "nef_30"
11 0.675984848484849 0.675984848484849 0.722272727272727 0.722272727272727 0.722272727272727 0.675984848484849 0.675984848484849 0.675984848484849 0.675984848484849 0.675984848484849 0.675984848484849 0.675984848484849 0.768560606060606 0.814848484848485 0.722272727272727 0.722272727272727 0.722272727272727 0.722272727272727 0.768560606060606 0.768560606060606 0.814848484848485 0.814848484848485 0.814848484848485 0.861136363636364 0.861136363636364 0.907424242424242 0.907424242424242 0.907424242424242 0.907424242424242 0.907424242424242
12 0.773443749117772 0.786030207500118 0.786030207500118 0.74827083235308 0.823789582647156 0.848962499411848 0.861548957794194 0.823789582647156 0.87413541617654 0.836376041029502 0.848962499411848 0.848962499411848 0.848962499411848 0.848962499411848 0.823789582647156 0.823789582647156 0.823789582647156 0.760857290735426 0.786030207500118 0.786030207500118 0.836376041029502 0.836376041029502 0.836376041029502 0.836376041029502 0.836376041029502 0.848962499411848 0.87413541617654 0.87413541617654 0.87413541617654 0.87413541617654
13 0.583470394736842 0.583470394736842 0.566114994517544 0.566114994517544 0.566114994517544 0.531404194078947 0.531404194078947 0.531404194078947 0.566114994517544 0.548759594298246 0.566114994517544 0.60082579495614 0.60082579495614 0.618181195175439 0.618181195175439 0.618181195175439 0.670247395833333 0.652891995614035 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.670247395833333 0.652891995614035 0.652891995614035 0.652891995614035 0.652891995614035
14 0.583600770218229 0.583600770218229 0.583600770218229 0.583600770218229 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819
15 0.523900573613767 0.682600382409178 0.603250478011472 0.682600382409178 0.682600382409178 0.761950286806883 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.682600382409178 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883
16 0.621076463929196 0.621076463929196 0.621076463929196 0.621076463929196 0.621076463929196 0.621076463929196 0.607543480498096 0.607543480498096 0.607543480498096 0.580477513635896 0.580477513635896 0.648142430791397 0.675208397653597 0.675208397653597 0.634609447360296 0.634609447360296 0.634609447360296 0.634609447360296 0.661675414222497 0.675208397653597 0.675208397653597 0.675208397653597 0.675208397653597 0.675208397653597 0.675208397653597 0.675208397653597 0.661675414222497 0.688741381084697 0.688741381084697 0.675208397653597
17 0.546212121212121 0.546212121212121 0.596632996632997 0.596632996632997 0.647053872053872 0.697474747474747 0.697474747474747 0.697474747474747 0.697474747474747 0.747895622895623 0.747895622895623 0.747895622895623 0.647053872053872 0.697474747474747 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623 0.747895622895623
18 0.700908215219485 0.700908215219485 0.700908215219485 0.700908215219485 0.700908215219485 0.658180817393698 0.61545341956791 0.61545341956791 0.61545341956791 0.61545341956791 0.61545341956791 0.61545341956791 0.658180817393698 0.743635613045273 0.743635613045273 0.700908215219485 0.743635613045273 0.743635613045273 0.743635613045273 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.700908215219485 0.743635613045273 0.743635613045273
19 0.487569464755777 0.444866920152091 0.444866920152091 0.444866920152091 0.444866920152091 0.444866920152091 0.530272009359462 0.487569464755777 0.487569464755777 0.487569464755777 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.487569464755777 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.572974553963147 0.572974553963147 0.572974553963147 0.572974553963147
20 0.735740450026164 0.735740450026164 0.762166405023548 0.709314495028781 0.709314495028781 0.709314495028781 0.735740450026164 0.735740450026164 0.709314495028781 0.735740450026164 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.735740450026164 0.788592360020931 0.788592360020931 0.788592360020931 0.788592360020931 0.815018315018315 0.815018315018315 0.788592360020931 0.788592360020931 0.788592360020931 0.788592360020931 0.815018315018315 0.841444270015699 0.815018315018315
21 0.814862542955326 0.814862542955326 0.629725085910653 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326
22 0.717454545454545 0.717454545454545 0.727545454545454 0.707363636363636 0.656909090909091 0.667 0.656909090909091 0.646818181818182 0.667 0.677090909090909 0.677090909090909 0.677090909090909 0.677090909090909 0.687181818181818 0.697272727272727 0.707363636363636 0.707363636363636 0.697272727272727 0.707363636363636 0.697272727272727 0.697272727272727 0.717454545454545 0.717454545454545 0.717454545454545 0.717454545454545 0.727545454545454 0.727545454545454 0.717454545454545 0.717454545454545 0.727545454545454
23 0.667231638418079 0.778154425612053 0.778154425612053 0.556308851224105 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026 0.889077212806026
24 0.738881183541378 0.738881183541378 0.763361072584374 0.755201109570042 0.771521035598705 0.74704114655571 0.771521035598705 0.804160887656033 0.796000924641701 0.787840961627369 0.804160887656033 0.828640776699029 0.820480813684697 0.828640776699029 0.820480813684697 0.820480813684697 0.820480813684697 0.828640776699029 0.828640776699029 0.828640776699029 0.836800739713361 0.861280628756357 0.861280628756357 0.861280628756357 0.861280628756357 0.853120665742025 0.844960702727693 0.853120665742025 0.861280628756357 0.853120665742025
25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.888921282798834 1 1 1 1 1 1 1 1 1 1 1 1
26 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.861238532110092 0.83348623853211 0.861238532110092 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073 0.888990825688073
27 0.603383458646617 0.603383458646617 0.603383458646617 0.603383458646617 0.603383458646617 0.603383458646617 0.603383458646617 0.603383458646617 0.682706766917293 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.76203007518797 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647 0.841353383458647
28 0.753463387051173 0.691829233813967 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.691829233813967 0.691829233813967 0.691829233813967 0.691829233813967 0.691829233813967 0.691829233813967 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.753463387051173 0.876731693525587 0.876731693525587 0.876731693525587 0.876731693525587 0.938365846762793 0.938365846762793 0.938365846762793
29 0.841444270015699 0.841444270015699 0.841444270015699 0.920722135007849 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548 0.762166405023548
30 0.814912280701754 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754
31 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.630081300813008 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.815040650406504 0.630081300813008
32 0.629943502824859 0.629943502824859 0.629943502824859 0.676200564971751 0.676200564971751 0.676200564971751 0.629943502824859 0.676200564971751 0.676200564971751 0.629943502824859 0.583686440677966 0.583686440677966 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537 0.768714689265537
33 0.622222222222222 0.577777777777778 0.622222222222222 0.622222222222222 0.577777777777778 0.577777777777778 0.6 0.622222222222222 0.6 0.6 0.6 0.6 0.6 0.6 0.622222222222222 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.622222222222222 0.622222222222222 0.622222222222222 0.622222222222222 0.622222222222222
34 0.630490956072351 0.722868217054264 0.538113695090439 0.630490956072351 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.815245478036176 0.815245478036176 0.815245478036176 0.722868217054264 0.722868217054264 0.722868217054264 0.722868217054264 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176 0.815245478036176
35 0.7409915356711 0.759492140266022 0.796493349455865 0.796493349455865 0.722490931076179 0.703990326481258 0.703990326481258 0.759492140266022 0.833494558645707 0.7409915356711 0.796493349455865 0.796493349455865 0.796493349455865 0.7409915356711 0.722490931076179 0.722490931076179 0.7409915356711 0.7409915356711 0.759492140266022 0.703990326481258 0.685489721886336 0.703990326481258 0.703990326481258 0.685489721886336 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258 0.703990326481258
36 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444
37 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.888903924221922 0.888903924221922 0.888903924221922
38 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609
39 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.722685185185185 0.861342592592593 0.722685185185185 0.722685185185185 0.861342592592593 0.861342592592593 0.722685185185185 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 1 1 1 1 1 1 1 1 1 1 1
40 0.72262118491921 0.72262118491921 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.833572710951526 0.833572710951526 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684
41 0.583580760095012 0.583580760095012 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675
42 0.803998161764706 0.77133118872549 0.77133118872549 0.814887152777778 0.814887152777778 0.814887152777778 0.82577614379085 0.803998161764706 0.803998161764706 0.814887152777778 0.814887152777778 0.803998161764706 0.793109170751634 0.803998161764706 0.803998161764706 0.793109170751634 0.793109170751634 0.803998161764706 0.803998161764706 0.803998161764706 0.82577614379085 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922 0.836665134803922
43 0.517903273274255 0.517903273274255 0.538864000523201 0.538864000523201 0.538864000523201 0.538864000523201 0.549344364147673 0.601746182270037 0.601746182270037 0.591265818645564 0.591265818645564 0.601746182270037 0.61222654589451 0.622706909518982 0.727510545763709 0.737990909388182 0.737990909388182 0.737990909388182 0.737990909388182 0.737990909388182 0.737990909388182 0.737990909388182 0.737990909388182 0.727510545763709 0.727510545763709 0.727510545763709 0.727510545763709 0.727510545763709 0.727510545763709 0.727510545763709
44 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815
45 0.505656819610308 0.520636915985753 0.520636915985753 0.520636915985753 0.535617012361198 0.535617012361198 0.535617012361198 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.565577205112089 0.565577205112089 0.550597108736644 0.535617012361198 0.535617012361198 0.535617012361198 0.535617012361198 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089
46 0.689973614775726 0.676781002638522 0.656992084432718 0.775725593667546 0.769129287598945 0.769129287598945 0.742744063324538 0.762532981530343 0.775725593667546 0.775725593667546 0.775725593667546 0.775725593667546 0.775725593667546 0.782321899736148 0.782321899736148 0.775725593667546 0.775725593667546 0.775725593667546 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.795514511873351 0.795514511873351 0.795514511873351 0.802110817941952 0.795514511873351
47 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089
49 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754
50 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137
51 0.77441412883505 0.816189290161893 0.841254386957998 0.816189290161893 0.757704064304313 0.77441412883505 0.824544322427261 0.816189290161893 0.841254386957998 0.841254386957998 0.841254386957998 0.841254386957998 0.866319483754104 0.874674516019472 0.866319483754104 0.857964451488735 0.874674516019472 0.874674516019472 0.866319483754104 0.883029548284841 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.874674516019472 0.874674516019472 0.883029548284841 0.883029548284841 0.891384580550209 0.883029548284841
52 0.650409130060293 0.670973298880276 0.712101636520241 0.670973298880276 0.568152454780362 0.588716623600344 0.568152454780362 0.568152454780362 0.568152454780362 0.588716623600344 0.568152454780362 0.568152454780362 0.588716623600344 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.609280792420327 0.62984496124031 0.62984496124031 0.62984496124031 0.732665805340224 0.732665805340224 0.732665805340224 0.732665805340224
53 0.772815533980582 0.772815533980582 0.772815533980582 0.747572815533981 0.747572815533981 0.823300970873786 0.747572815533981 0.747572815533981 0.722330097087379 0.722330097087379 0.747572815533981 0.772815533980582 0.772815533980582 0.798058252427184 0.798058252427184 0.772815533980582 0.772815533980582 0.772815533980582 0.798058252427184 0.798058252427184 0.798058252427184 0.823300970873786 0.798058252427184 0.798058252427184 0.772815533980582 0.772815533980582 0.772815533980582 0.772815533980582 0.772815533980582 0.798058252427184
54 0.910035985605758 0.910035985605758 0.902538984406237 0.902538984406237 0.940023990403839 0.940023990403839 0.947520991603359 0.947520991603359 0.947520991603359 0.947520991603359 0.947520991603359 0.947520991603359 0.947520991603359 0.947520991603359 0.955017992802879 0.955017992802879 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.970011995201919 0.977508996401439 0.977508996401439 0.977508996401439 0.98500599760096 0.98500599760096
55 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061
56 0.72275641025641 0.72275641025641 0.81517094017094 0.90758547008547 0.90758547008547 0.90758547008547 0.90758547008547 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.90758547008547 0.72275641025641 0.72275641025641 0.81517094017094 0.81517094017094 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.81517094017094 0.81517094017094 0.81517094017094 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641
57 0.79276783011619 0.776189256525485 0.75961068293478 0.718164248958018 0.668428528185904 0.668428528185904 0.668428528185904 0.701585675367313 0.693296388571961 0.693296388571961 0.701585675367313 0.709874962162666 0.776189256525485 0.784478543320837 0.801057116911542 0.79276783011619 0.79276783011619 0.79276783011619 0.784478543320837 0.784478543320837 0.784478543320837 0.79276783011619 0.801057116911542 0.801057116911542 0.825924977297599 0.834214264092952 0.834214264092952 0.817635690502247 0.817635690502247 0.817635690502247
58 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089
