"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
32 0.666775244299674 0.666775244299674 0.666775244299674 0.666775244299674 0.666775244299674 0.666775244299674 0.666775244299674 0.596091205211726 0.596091205211726 0.596091205211726 0.596091205211726 0.596091205211726 0.596091205211726
33 0.722312703583062 0.722312703583062 0.814875135722041 0.814875135722041 0.814875135722041 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083
34 0.550411043896386 0.550411043896386 0.550411043896386 0.550411043896386 0.550411043896386 0.576857453078951 0.576857453078951 0.576857453078951 0.576857453078951 0.576857453078951 0.576857453078951 0.576857453078951 0.576857453078951
35 0.890226664021426 0.890226664021426 0.915558972324174 0.915558972324174 0.915558972324174 0.915558972324174 0.915558972324174 0.907114869556592 0.907114869556592 0.907114869556592 0.907114869556592 0.907114869556592 0.915558972324174
36 0.873949579831933 0.873949579831933 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008
37 0.629569012547736 0.629569012547736 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381 0.598699763593381
38 0.687397540983607 0.687397540983607 0.687397540983607 0.687397540983607 0.687397540983607 0.687397540983607 0.722131147540984 0.652663934426229 0.652663934426229 0.652663934426229 0.652663934426229 0.652663934426229 0.652663934426229
39 0.889404738004417 0.889404738004417 0.914926721541859 0.914926721541859 0.914926721541859 0.914926721541859 0.914926721541859 0.923434049387673 0.923434049387673 0.923434049387673 0.923434049387673 0.923434049387673 0.914926721541859
40 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.826872863334141 0.826872863334141 0.826872863334141 0.826872863334141 0.826872863334141 0.826872863334141 0.826872863334141 0.826872863334141
41 0.869195046439629 0.869195046439629 0.869195046439629 0.869195046439629 0.869195046439629 0.869195046439629 0.869195046439629 0.901896284829721 0.901896284829721 0.901896284829721 0.901896284829721 0.901896284829721 0.901896284829721
