"Assay" "rocauc_2" "rocauc_3" "rocauc_4" "rocauc_5" "rocauc_6" "rocauc_7" "rocauc_8" "rocauc_9" "rocauc_10" "rocauc_11" "rocauc_12" "rocauc_13" "rocauc_14" "rocauc_15"
13 0.910059599060863 0.93501294323039 0.93501294323039 0.925621576064054 0.930678466076696 0.930618265005117 0.927728613569322 0.927728613569322 0.927728613569322 0.927728613569322 0.930889169827223 0.930889169827223 0.933116609475649 0.926825597495635
14 0.89951690821256 0.900040257648953 0.900040257648953 0.886473429951691 0.895410628019324 0.897504025764895 0.892673107890499 0.892673107890499 0.892673107890499 0.892673107890499 0.896457326892109 0.896457326892109 0.899597423510467 0.89122383252818
15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
16 0.888413547237077 NA NA 0.899242424242424 0.900044563279857 0.887076648841355 0.902361853832442 0.902361853832442 0.902361853832442 0.902361853832442 0.919830659536542 0.919830659536542 0.91849376114082 0.91849376114082
17 0.727496185794202 0.77097813188676 0.7794541447703 0.746991015426343 0.757077470757756 0.757077470757756 0.768181047635192 0.768181047635192 0.768181047635192 0.772673334463468 0.778267502966605 0.778267502966605 0.719528733683675 0.719528733683675
18 0.95083932853717 0.978896882494005 0.980935251798561 0.97326139088729 0.97410071942446 0.975059952038369 0.976618705035971 0.976618705035971 0.976618705035971 0.976618705035971 0.977218225419664 0.977218225419664 0.97757793764988 0.97757793764988
19 0.973679389312977 0.954931297709924 0.954931297709924 0.95630534351145 0.955358778625954 0.955358778625954 0.96836641221374 0.96836641221374 0.96836641221374 0.96836641221374 0.964916030534351 0.964916030534351 0.965221374045802 0.965221374045802
20 0.65 0.672857142857143 0.694285714285714 0.694285714285714 0.714285714285714 0.501428571428571 0.541428571428571 0.541428571428571 0.541428571428571 0.541428571428571 0.552857142857143 0.568571428571429 0.598571428571429 0.604285714285714
21 NA 0.750572831423895 0.711816693944354 0.714926350245499 0.711423895253683 0.660785597381342 0.660785597381342 0.660785597381342 0.660785597381342 0.660785597381342 0.726284779050737 0.670049099836334 0.689427168576105 0.689427168576105
22 0.571761280931587 0.71528384279476 0.73566229985444 0.740029112081514 0.765065502183406 0.785152838427948 0.799708879184862 0.799708879184862 0.799708879184862 0.799708879184862 0.806113537117904 0.813100436681223 0.811062590975255 0.811062590975255
23 0.687384300287526 0.572688959785734 0.56189688447753 0.565914372365985 0.564457048328016 0.482374256567805 0.457954232147781 0.457954232147781 0.457954232147781 0.457954232147781 0.463035172712592 0.449722320690063 0.532159596675726 0.532159596675726
24 0.761607543780871 0.770767849124383 0.779883251010328 0.781499775482712 0.783744948361024 0.797440502918725 0.771845532105972 0.771845532105972 0.771845532105972 0.771845532105972 0.849079479119892 0.852222721149528 0.860754378087113 0.860754378087113
25 0.791228070175439 0.837426900584795 0.788304093567252 0.79093567251462 0.802923976608187 0.819005847953216 0.830409356725146 0.830409356725146 0.830409356725146 0.830409356725146 0.83625730994152 0.844152046783626 0.844736842105263 0.844736842105263
26 0.943876101165104 NA NA NA 0.942928862366203 0.934711565785735 0.930188500520981 0.930188500520981 0.930188500520981 0.930188500520981 0.929454390451833 0.930946291560102 0.929264942692053 0.929264942692053
27 0.872076023391813 0.899122807017544 0.862573099415205 0.865131578947368 0.873172514619883 0.859649122807018 0.87390350877193 0.87390350877193 0.87390350877193 0.87390350877193 0.879020467836257 0.884868421052632 0.894005847953216 0.894005847953216
28 0.966018332215515 0.976238382677014 0.976238382677014 0.974960876369327 0.974194372584715 0.974194372584715 0.971830985915493 0.971830985915493 0.971830985915493 0.971830985915493 0.968253968253968 0.968253968253968 0.968733033119351 0.968733033119351
29 0.84775641025641 0.832989926739927 0.832989926739927 0.834363553113553 0.863095238095238 0.875343406593407 0.856570512820513 0.856570512820513 0.856570512820513 0.856570512820513 0.873397435897436 0.880837912087912 0.884615384615385 0.884615384615385
30 0.958143615021513 0.964910814988095 0.964200676719997 0.964200676719997 0.956305610092318 0.956305610092318 0.967751368060487 0.967751368060487 0.967751368060487 0.967751368060487 0.967751368060487 0.967751368060487 0.968921007560884 0.968921007560884
31 0.956728600139453 0.952032320249375 0.952032320249375 0.935359501250974 0.939030392518765 0.940999138673557 0.941040154218449 0.941040154218449 0.941040154218449 0.941040154218449 0.940753045404208 0.940753045404208 0.94243468274476 0.94243468274476
32 0.671741336813107 0.576482528635639 0.562070465419748 0.564883282586632 0.567580107293026 0.500072495287806 0.507554008989416 0.507554008989416 0.507554008989416 0.507554008989416 0.505611135276207 0.569754965927215 0.58790778599391 0.58790778599391
33 0.870808678500986 0.859714003944773 0.805966469428008 0.810404339250493 0.818293885601578 0.809664694280079 0.811883629191322 0.811883629191322 0.811883629191322 0.811883629191322 0.716222879684418 0.725591715976331 0.755670611439842 0.755670611439842
34 0.802031553922628 0.709963259131187 0.644766227217059 0.648080109502197 0.638570708162236 0.561414883653915 0.559685901592104 0.559685901592104 0.559685901592104 0.559685901592104 0.642532958720553 0.603270657733593 0.62754844751819 0.62754844751819
35 0.948374980837038 0.940882262762533 0.940882262762533 0.936110685267515 0.937202974091676 0.937202974091676 0.941208033113598 0.941208033113598 0.941208033113598 0.941208033113598 0.942472788594205 0.942472788594205 0.943795032960294 0.943795032960294
36 0.95009391992091 0.954799802273851 0.954799802273851 0.954799802273851 0.951913000494315 0.951913000494315 0.95209095402867 0.95209095402867 0.95209095402867 0.95209095402867 0.950133465150766 0.950133465150766 0.950746416213544 0.950746416213544
37 0.868549336022861 0.823163556900319 0.766515380736258 0.769625147083543 0.742982013783829 0.676416204404102 0.674987392839133 0.674987392839133 0.674987392839133 0.674987392839133 0.751554883173643 0.717683644309968 0.741301059001513 0.741301059001513
38 0.891238670694864 0.878304380664653 0.861688066465257 0.86338746223565 0.852907854984894 0.803719788519637 0.813066465256798 0.813066465256798 0.813066465256798 0.813066465256798 0.817409365558912 0.79220166163142 0.800698640483384 0.800698640483384
39 0.944483602908443 0.940829499925805 0.940829499925805 0.940829499925805 0.934764059949547 0.934764059949547 0.940792402433596 0.940792402433596 0.940792402433596 0.940792402433596 0.938158480486719 0.938158480486719 0.939271405253005 0.939271405253005
40 0.960586544602938 0.962342984883969 0.962342984883969 0.948211624441133 0.949701937406855 0.949329359165425 0.947280178837556 0.947280178837556 0.947280178837556 0.947280178837556 0.94706727698531 0.94706727698531 0.94775920800511 0.94775920800511
41 0.94394358653932 0.985539587610461 0.985539587610461 0.944746942783183 0.950281174685352 0.950281174685352 0.953494599660805 0.953494599660805 0.953494599660805 0.953494599660805 0.953494599660805 0.953494599660805 0.955101312148532 0.955101312148532
42 0.941176470588235 NA NA 0.933422042764063 0.938698724419565 0.924428741855557 0.924428741855557 0.924428741855557 0.924428741855557 0.924428741855557 0.929843076075984 0.933972653023768 0.933880884647151 0.933880884647151
43 NA 0.800402212166918 0.800402212166918 0.801784816490699 0.788712921065862 0.750125691302162 0.738436400201106 0.738436400201106 0.738436400201106 0.738436400201106 0.714303670186023 0.714932126696833 0.729889391654097 0.729889391654097
44 0.883359456635319 0.870167189132706 0.864202368512713 0.865029606408917 0.853230581678858 0.838949843260188 0.841388018112156 0.841388018112156 0.841388018112156 0.841388018112156 0.824103099965169 0.797413793103448 0.811694531522118 0.811694531522118
45 NA 0.751049382716049 0.750493827160494 0.752777777777778 0.743703703703704 0.714382716049383 0.711111111111111 0.711111111111111 0.711111111111111 0.711111111111111 0.711913580246914 0.714567901234568 0.725 0.725
46 NA NA 0.609072475143904 0.609072475143904 0.635334903192046 0.548796441653585 0.589678178963893 0.589678178963893 0.589678178963893 0.589678178963893 0.57126504447933 0.638114861329147 0.64962715855573 0.64962715855573
47 0.925279828530603 0.919087878066206 0.94760657299357 0.942903072160038 0.947308883067397 0.955644201000238 0.950166706358657 0.950166706358657 0.950166706358657 0.950166706358657 0.955941890926411 0.955763276970707 0.956001428911646 0.956001428911646
48 0.924460431654676 0.923631529558962 0.922349077259931 0.922349077259931 0.922051923678449 0.922051923678449 0.924069440100094 0.924069440100094 0.924069440100094 0.924069440100094 0.920628714419769 0.920628714419769 0.920722552392868 0.920722552392868
49 NA NA NA 0.483953015168332 0.543701442841287 0.543701442841287 0.528856825749168 0.528856825749168 0.528856825749168 0.528856825749168 0.479004809470958 0.516879393266741 0.502173510913799 0.502173510913799
50 0.896240601503759 0.890977443609023 0.890977443609023 0.905263157894737 0.902631578947368 0.820676691729323 0.821052631578947 0.821052631578947 0.821052631578947 0.821052631578947 0.827067669172932 0.831954887218045 0.850751879699248 0.850751879699248
51 0.890587556581166 0.904522055560486 0.904522055560486 0.904522055560486 0.90137126120529 0.900528090884885 0.900528090884885 0.900528090884885 0.900528090884885 0.900528090884885 0.899840241412976 0.899840241412976 0.898997071092571 0.898997071092571
52 0.948582933250736 0.955419367685126 0.956614084382398 0.939489811721498 0.943737693311799 0.94398106152791 0.94398106152791 0.94398106152791 0.94398106152791 0.94398106152791 0.942830593597203 0.942830593597203 0.944224429744021 0.944224429744021
53 0.577743902439024 0.682012195121951 0.690548780487805 0.690548780487805 0.728658536585366 0.745731707317073 0.76219512195122 0.76219512195122 0.76219512195122 0.761585365853659 0.76859756097561 0.769207317073171 0.760365853658537 0.752439024390244
54 NA 0.751384839650146 0.751384839650146 0.751384839650146 0.730102040816327 0.692881438289602 0.695966958211856 0.695966958211856 0.695966958211856 0.695966958211856 0.810884353741497 0.810884353741497 0.817784256559767 0.817784256559767
55 0.959529431258026 NA 0.952363199536059 0.950167764384243 0.949463568203471 0.963588915123649 0.960192204134046 0.960192204134046 0.960192204134046 0.960192204134046 0.958908081686757 0.958908081686757 0.958866658382006 0.958866658382006
56 0.795772741812455 0.787800497035014 0.786717846509682 0.788071159666347 0.77995128072636 0.783223837996112 0.76946925518565 0.76946925518565 0.76946925518565 0.76946925518565 0.796191038606334 0.786201126940774 0.793484412293005 0.793484412293005
57 NA 0.949464012251149 0.958269525267994 0.953675344563553 0.95635528330781 0.95635528330781 0.948698315467075 0.948698315467075 0.948698315467075 0.948698315467075 0.943721286370597 0.943721286370597 0.946018376722818 0.946018376722818
58 0.652747252747253 0.63563579277865 0.63563579277865 0.63563579277865 0.618445839874411 0.627629513343799 0.631789638932496 0.631789638932496 0.631789638932496 0.631789638932496 0.631789638932496 0.631789638932496 0.633830455259027 0.633830455259027
59 NA NA 0.608053007135576 0.624872579001019 0.67940876656473 0.72579001019368 0.747196738022426 0.747196738022426 0.747196738022426 0.747196738022426 0.755861365953109 0.755861365953109 0.779306829765545 0.779306829765545
60 NA 0.836748387096774 0.821212903225806 0.821212903225806 0.818477419354839 0.800670967741935 0.782038709677419 0.782038709677419 0.782038709677419 0.782038709677419 0.785806451612903 0.785806451612903 0.801135483870968 0.801135483870968
61 0.933026258279259 0.956426722253976 0.959721615169956 0.936253908482668 0.940322092593215 0.940322092593215 0.940322092593215 0.940322092593215 0.940322092593215 0.940322092593215 0.940322092593215 0.940322092593215 0.943045422452342 0.943045422452342
62 NA 0.795131845841785 0.797252443297068 0.79891204130555 0.785911856905772 0.822238613313664 0.816614420062696 0.816614420062696 0.816614420062696 0.816614420062696 0.794947446063065 0.794947446063065 0.787387055135534 0.787479255024894
63 0.961808624459227 0.95645904079639 0.956831185746848 0.956831185746848 0.955551937479648 0.963692608270922 0.966181327627111 0.966181327627111 0.966181327627111 0.966181327627111 0.966158068567707 0.966158068567707 0.966832581290413 0.966832581290413
64 0.931572173105733 0.902285147595636 0.902285147595636 0.902285147595636 0.917646065874707 0.917561665224822 0.918321271073787 0.918321271073787 0.918321271073787 0.918321271073787 0.918321271073787 0.918321271073787 0.918426771886144 0.918426771886144
65 NA NA 0.885061959804228 0.885061959804228 0.880219723003228 0.880219723003228 0.914792252421118 0.914792252421118 0.914792252421118 0.914792252421118 0.92359158596272 0.92359158596272 0.92359158596272 0.92359158596272
66 0.715450310559006 0.646739130434783 0.646739130434783 0.646739130434783 0.590062111801242 0.520962732919255 0.518633540372671 0.518633540372671 0.518633540372671 0.518633540372671 0.515139751552795 0.515139751552795 0.50388198757764 0.50388198757764
67 0.87097957686193 0.895560719090131 0.870123517182341 0.885777179894827 0.899107252048429 0.890424361012596 0.886388651094533 0.886388651094533 0.886388651094533 0.886388651094533 0.886388651094533 0.886388651094533 0.891769597651951 0.891769597651951
68 NA NA NA NA 0.928115015974441 0.774227902023429 0.8814696485623 0.8814696485623 0.8814696485623 0.8814696485623 0.8814696485623 0.8814696485623 0.886368477103301 0.886368477103301
69 0.857554801670146 0.812030271398747 0.806798016701461 0.804253653444676 0.783598643006263 0.84776878914405 0.863282881002088 0.863282881002088 0.863282881002088 0.863282881002088 0.860908141962422 0.862526096033403 0.865853340292276 0.865853340292276
70 0.871198066003261 0.777759037499297 0.789471711549634 0.795880886789978 0.8412136204344 0.834898146586458 0.833267742358651 0.833267742358651 0.833267742358651 0.833267742358651 0.833267742358651 0.833267742358651 0.839095968966099 0.839095968966099
71 0.990580847723705 0.992150706436421 0.992150706436421 0.992150706436421 0.992150706436421 0.990580847723705 0.992150706436421 0.992150706436421 0.992150706436421 0.995290423861852 0.995290423861852 0.995290423861852 0.995290423861852 0.995290423861852
72 0.941527272727273 NA NA NA 0.952145454545455 0.952145454545455 0.972072727272727 0.972072727272727 0.972072727272727 0.972072727272727 0.970036363636364 0.970036363636364 0.970472727272727 0.970472727272727
73 0.958680855143323 0.94434857635893 0.95304061611223 0.957849998402199 0.960502348768095 0.963458281404787 0.963586105518806 0.963586105518806 0.963586105518806 0.963586105518806 0.963522193461797 0.963522193461797 0.964257182117406 0.964257182117406
74 0.887867857551815 0.872351998167869 0.882457345700218 0.882457345700218 0.894509332417268 0.894509332417268 0.896613420359556 0.896613420359556 0.896613420359556 0.896613420359556 0.896613420359556 0.896613420359556 0.89831672964617 0.89831672964617
75 0.954505626268216 0.951000737871242 0.95863309352518 0.95863309352518 0.963198671831765 0.964881940601365 0.964605238885814 0.964605238885814 0.964605238885814 0.964605238885814 0.964420771075447 0.964420771075447 0.964259361741376 0.964259361741376
76 0.580148619957537 0.601380042462845 0.556263269639066 0.567940552016985 0.597664543524416 0.497346072186836 0.524946921443737 0.524946921443737 0.524946921443737 0.523354564755839 0.514861995753715 0.509554140127389 0.501061571125265 0.501061571125265
77 0.943279372087319 NA NA NA 0.947019867549669 0.947019867549669 0.952293352955605 0.952293352955605 0.952293352955605 0.952293352955605 0.947019867549669 0.947019867549669 0.947203826342899 0.947203826342899
78 0.840064102564103 0.866666666666667 0.876923076923077 0.890064102564103 0.892307692307692 0.899358974358974 0.917948717948718 0.917948717948718 0.917948717948718 0.923076923076923 0.92724358974359 0.932051282051282 0.936538461538462 0.936538461538462
79 NA NA 0.869337068160598 0.869337068160598 0.865266106442577 0.902371615312792 0.896825396825397 0.896825396825397 0.896825396825397 0.896825396825397 0.894827264239029 0.894827264239029 0.896433239962652 0.896433239962652
80 NA 0.847110754414125 0.865971107544141 0.823434991974318 0.836276083467095 0.847913322632424 0.863563402889246 0.863563402889246 0.863563402889246 0.896869983948636 0.903691813804173 0.915730337078652 0.917335473515249 0.919341894060995
81 NA 0.914927768860353 0.928571428571429 0.925361155698234 0.929775280898876 0.936195826645265 0.945425361155698 0.945425361155698 0.945425361155698 0.955056179775281 0.958266452648475 0.963884430176565 0.964686998394864 0.955056179775281
82 NA 0.595432300163132 0.602656723374505 0.615940340247029 0.419715683989746 0.426007923560942 0.446982055464927 0.446982055464927 0.446982055464927 0.452458634350967 0.452109065485901 0.446515963644838 0.457585644371941 0.452575157305989
83 NA 0.664 0.6688 0.6744 0.6392 0.6472 0.6472 0.6472 0.6472 0.6512 0.6592 0.6656 0.6712 0.6768
84 NA 0.889741518578352 0.888126009693053 0.896809369951535 0.897011308562197 0.877625201938611 0.889741518578352 0.889741518578352 0.889741518578352 0.894184168012924 0.898424878836834 0.907915993537964 0.910743134087238 0.891962843295638
85 NA 0.828234031132582 0.833333333333333 0.848362855609232 0.82662372517445 0.831723027375201 0.82259796027912 0.82259796027912 0.82259796027912 0.823403113258186 0.776435856146001 0.778582930756844 0.787976382179281 0.797369833601718
86 NA 0.8464 0.8696 0.884 0.8928 0.9016 0.9136 0.9136 0.9136 0.92 0.9264 0.9368 0.9384 0.9464
87 NA 0.896784565916399 0.902572347266881 0.915112540192926 0.920257234726688 0.922508038585209 0.92475884244373 0.92475884244373 0.92475884244373 0.929581993569132 0.935369774919614 0.940836012861736 0.942443729903537 0.95016077170418
88 NA 0.702842809364548 0.708294314381271 0.717491638795987 0.72685618729097 0.741471571906354 0.77866220735786 0.77866220735786 0.77866220735786 0.787123745819398 0.80505016722408 0.817056856187291 0.846421404682274 0.847826086956522
89 NA 0.73099173553719 0.735632549268913 0.745295613477432 0.749586776859504 0.739987285441831 0.778067387158296 0.778067387158296 0.778067387158296 0.785823267641449 0.80276541640178 0.81751430387794 0.843610934520025 0.845200254291163
90 NA 0.907452574525745 0.908265582655827 0.911653116531165 0.909214092140921 0.909485094850949 0.920867208672087 0.920867208672087 0.920867208672087 0.926964769647696 0.931165311653117 0.932791327913279 0.93509485094851 0.936991869918699
91 NA 0.831447430457331 0.807637906647808 0.815102938865315 0.816203048876316 0.806616375923307 0.81958195819582 0.81958195819582 0.81958195819582 0.824768191104825 0.829404369008329 0.832783278327833 0.837890931950338 0.824689611818325
92 NA 0.7296 0.7688 0.784 0.768 0.78 0.8032 0.8032 0.8032 0.8072 0.82 0.8416 0.8456 0.8552
93 NA 0.839198036006547 0.849120294599018 0.847279050736498 0.845846972176759 0.847074468085106 0.868657937806874 0.868657937806874 0.868657937806874 0.8819558101473 0.882160392798691 0.877454991816694 0.879909983633388 0.878068739770867
94 NA 0.82572347266881 0.845016077170418 0.85048231511254 0.844694533762058 0.867845659163987 0.888424437299035 0.888424437299035 0.888424437299035 0.895176848874598 0.886173633440514 0.896784565916399 0.89935691318328 0.903858520900321
95 NA 0.767310789049919 0.788513150831991 0.798711755233494 0.802200751476114 0.7914653784219 0.774288781535158 0.774288781535158 0.774288781535158 0.758990874932904 0.767310789049919 0.777509393451422 0.783682232957595 0.782608695652174
96 NA 0.536 0.5536 0.5696 0.56 0.6128 0.6656 0.6656 0.6656 0.6672 0.6528 0.6272 0.6128 0.6
97 0.917065449458882 0.920267982036369 0.920267982036369 0.920267982036369 0.928771258190385 0.926378561437091 0.929102554663918 0.929102554663918 0.929102554663918 0.929102554663918 0.929102554663918 0.92612088640212 0.926673047191342 0.926673047191342
98 NA 0.755233494363929 0.783145464304885 0.798711755233494 0.769189479334407 0.650563607085346 0.61460010735373 0.61460010735373 0.61460010735373 0.615673644659152 0.616747181964573 0.594202898550725 0.600107353730542 0.608158883521202
99 NA 0.792441600952239 0.810742449040321 0.820859991072757 0.818479392947478 0.800624907007886 0.758369290284184 0.758369290284184 0.758369290284184 0.756286266924565 0.747061449189109 0.751673858056837 0.757625353370034 0.760749888409463
100 NA 0.714593430263866 0.744211093161012 0.761443187937534 0.723209477652127 0.588045234248788 0.573505654281099 0.573505654281099 0.573505654281099 0.574582660204631 0.577813677975229 0.548734518039849 0.55735056542811 0.563274098007539
