"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
18 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092 0.953681865828092
19 0.822362204724409 0.822362204724409 0.833464566929134 0.833464566929134 0.833464566929134 0.866771653543307 0.866771653543307 0.866771653543307 0.866771653543307 0.855669291338583 0.855669291338583 0.855669291338583 0.855669291338583
20 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105 0.444532488114105
21 0.586090467949371 0.562438494689335 0.562438494689335 0.562438494689335 0.562438494689335 0.562438494689335 0.562438494689335 0.562438494689335 0.562438494689335 0.621568427839424 0.621568427839424 0.621568427839424 0.621568427839424
22 0.4446227929374 0.4446227929374 0.4446227929374 0.4446227929374 0.4446227929374 0.55569823434992 0.55569823434992 0.55569823434992 0.55569823434992 0.55569823434992 0.55569823434992 0.55569823434992 0.55569823434992
23 0.501424501424501 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.472934472934473 0.472934472934473 0.472934472934473
24 0.607779886148008 0.607779886148008 0.624122390891841 0.607779886148008 0.624122390891841 0.591437381404175 0.591437381404175 0.591437381404175 0.591437381404175 0.771204933586338 0.771204933586338 0.771204933586338 0.771204933586338
25 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742 0.555483870967742
26 NA NA NA 0.779376185958254 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421 0.763033681214421
27 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595 0.583198707592892 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595 0.722132471728595
28 0.909267745870561 0.909267745870561 0.897926214104382 0.897926214104382 0.897926214104382 0.909267745870561 0.909267745870561 0.909267745870561 0.909267745870561 0.909267745870561 0.909267745870561 0.909267745870561 0.909267745870561
29 0.786497942899888 0.786497942899888 0.786497942899888 0.786497942899888 0.82919835431991 0.786497942899888 0.786497942899888 0.786497942899888 0.786497942899888 0.786497942899888 0.82919835431991 0.82919835431991 0.82919835431991
30 0.924973674973675 0.894963144963145 0.894963144963145 0.894963144963145 0.894963144963145 0.90996840996841 0.90996840996841 0.90996840996841 0.90996840996841 0.90996840996841 0.90996840996841 0.90996840996841 0.90996840996841
31 0.899892515145593 0.899892515145593 0.891550224741059 0.891550224741059 0.908234805550127 0.891550224741059 0.891550224741059 0.891550224741059 0.891550224741059 0.899892515145593 0.899892515145593 0.899892515145593 0.899892515145593
32 0.495114006514658 0.485016286644951 0.495114006514658 0.485016286644951 0.485016286644951 0.495114006514658 0.495114006514658 0.495114006514658 0.495114006514658 0.485016286644951 0.474918566775244 0.474918566775244 0.474918566775244
33 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083 0.629750271444083
34 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.52396463471382 0.576857453078951 0.603303862261517 0.603303862261517 0.603303862261517
35 0.898670766789009 0.898670766789009 0.898670766789009 0.898670766789009 0.898670766789009 0.932447177859339 0.932447177859339 0.932447177859339 0.932447177859339 0.932447177859339 0.932447177859339 0.932447177859339 0.932447177859339
36 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.890756302521008 0.92436974789916 0.92436974789916 0.92436974789916 0.92436974789916 0.899159663865546 0.899159663865546 0.899159663865546 0.899159663865546
37 0.629569012547736 0.598699763593381 0.629569012547736 0.598699763593381 0.598699763593381 0.629569012547736 0.629569012547736 0.629569012547736 0.629569012547736 0.629569012547736 0.629569012547736 0.660438261502091 0.660438261502091
38 0.722131147540984 0.687397540983607 0.722131147540984 0.687397540983607 0.652663934426229 0.722131147540984 0.722131147540984 0.722131147540984 0.722131147540984 0.756864754098361 0.687397540983607 0.687397540983607 0.687397540983607
