"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
43 0.687838364690991 0.687838364690991 0.736702232828663 0.736702232828663 0.736702232828663 0.736821345337001 0.736603908677955 0.644183819241563 0.644183819241563 0.644183819241563 0.644183819241563 0.644183819241563 0.644183819241563
44 0.726196760167085 0.726196760167085 0.789069027678358 0.789069027678358 0.789069027678358 0.712917269183588 0.712917269183588 0.697455781620662 0.697455781620662 0.697455781620662 0.697455781620662 0.69729619891573 0.69729619891573
45 0.537289418981728 0.537289418981728 0.538660007511883 0.538660007511883 0.538660007511883 0.538868735760343 0.538868735760343 0.538211102910433 0.538211102910433 0.538211102910433 0.538211102910433 0.584523361769013 0.584523361769013
46 0.688501677315277 0.688501677315277 0.688501677315277 0.688501677315277 0.688501677315277 0.688501677315277 0.688501677315277 0.699990487006118 0.699990487006118 0.699990487006118 0.699990487006118 0.68853815469426 0.68853815469426
47 0.773988153065207 0.773988153065207 0.773988153065207 0.816864219289847 0.816864219289847 0.816778949974139 0.816778949974139 0.773560485273828 0.773560485273828 0.773560485273828 0.773560485273828 0.773946666045976 0.773946666045976
48 0.932468965907157 0.932562361730744 0.959380496758148 0.959380496758148 0.959380496758148 0.941563663658717 0.941563663658717 0.950886028338839 0.950886028338839 0.950886028338839 0.950886028338839 0.950886028338839 0.95963587398723
49 NA NA NA 0.46576297511452 0.46576297511452 0.46580543341912 0.465786456772152 0.482094142876426 0.482094142876426 0.482094142876426 0.482094142876426 0.465768881645485 0.465768881645485
50 0.488026059104439 0.488026059104439 0.492279432588356 0.623189601907873 0.623189601907873 0.618865019577861 0.621102416041886 0.622632570565223 0.622632570565223 0.622632570565223 0.622632570565223 0.625682230389595 0.625682230389595
51 0.830045720570952 0.830045720570952 0.838730606049019 0.838730606049019 0.838730606049019 0.771447749483586 0.771447749483586 0.762556399640189 0.762556399640189 0.762556399640189 0.762556399640189 0.754080822535507 0.813606548629607
52 0.887949912342496 0.887949912342496 0.887949912342496 0.887949912342496 0.887949912342496 0.862554527391093 0.862554527391093 0.854031241539201 0.854031241539201 0.854031241539201 0.854031241539201 0.854031241539201 0.862554527391093
53 0.569972190856116 0.569972190856116 0.575673776683879 0.575537999239746 0.575537999239746 0.576002744661973 0.576121453037033 0.57762976094906 0.57762976094906 0.57762976094906 0.57762976094906 0.57762976094906 0.57762976094906
54 0.580299287831298 0.580299287831298 0.580299287831298 0.588817921861923 0.588817921861923 0.682578649031045 0.682578649031045 0.674131728727242 0.674131728727242 0.674131728727242 0.674131728727242 0.674131728727242 0.674131728727242
55 0.879783973228527 0.879783973228527 0.879783973228527 0.879783973228527 0.879783973228527 0.86656487884726 0.852489795952222 0.852489795952222 0.852489795952222 0.852489795952222 0.852489795952222 0.881212928421239 0.881212928421239
56 0.664057254694861 0.664057254694861 0.664057254694861 0.664057254694861 0.664057254694861 0.723978055151937 0.723978055151937 0.749355946879981 0.749355946879981 0.749355946879981 0.749355946879981 0.749355946879981 0.749355946879981
57 NA NA 0.891289713929311 0.889711722411573 0.889711722411573 0.891296619873602 0.891491929885992 0.891105210582509 0.891105210582509 0.891105210582509 0.891105210582509 0.890177298919607 0.890177298919607
58 0.623409252380117 0.623409252380117 0.623409252380117 0.650574659524605 0.650574659524605 0.650574659524605 0.650574659524605 0.650574659524605 0.650574659524605 0.650574659524605 0.650574659524605 0.622872587965175 0.622872587965175
59 NA NA 0.52652705527891 0.52652705527891 0.52652705527891 0.523967435271907 0.52417867855706 0.524715469830537 0.524715469830537 0.524715469830537 0.524715469830537 0.524715469830537 0.524715469830537
60 0.664252917782162 0.664252917782162 0.664252917782162 0.664252917782162 0.664252917782162 0.664323338324254 0.664323338324254 0.664199383301721 0.664199383301721 0.664199383301721 0.664199383301721 0.664199383301721 0.664199383301721
61 0.891441065775981 0.891441065775981 0.891441065775981 0.891441065775981 0.891441065775981 0.891441065775981 0.89139514361229 0.891441065775981 0.891441065775981 0.891441065775981 0.891441065775981 0.891416062399787 0.903142893406193
