"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
37 0.722119909965214 0.722119909965214 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.652649887456517 0.687384898710865 0.722119909965214 0.722119909965214 0.722119909965214 0.722119909965214 0.722119909965214
38 0.843634686346864 0.843634686346864 0.843634686346864 0.843634686346864 0.843634686346864 0.921817343173432 0.921817343173432 0.921817343173432 0.960908671586716 0.960908671586716 0.960908671586716 0.843634686346864 0.843634686346864
39 0.904821113428526 0.904821113428526 0.904821113428526 0.904821113428526 0.904821113428526 0.891224129632601 0.898022621530563 0.898022621530563 0.898022621530563 0.898022621530563 0.898022621530563 0.898022621530563 0.898022621530563
40 0.959046639646724 0.959046639646724 0.959046639646724 0.959046639646724 0.959046639646724 0.959046639646724 0.948808299558405 0.948808299558405 0.948808299558405 0.948808299558405 0.948808299558405 0.938569959470086 0.938569959470086
41 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143 0.963248885506143
42 0.908088235294118 0.908088235294118 0.908088235294118 0.908088235294118 0.908088235294118 0.908088235294118 0.908088235294118 0.908088235294118 0.926470588235294 0.926470588235294 0.926470588235294 0.908088235294118 0.908088235294118
43 0.739583333333333 0.739583333333333 0.739583333333333 0.739583333333333 0.739583333333333 0.791666666666667 0.84375 0.84375 0.84375 0.84375 0.84375 0.84375 0.84375
44 0.843692022263451 0.843692022263451 0.843692022263451 0.878427128427129 0.878427128427129 0.843692022263451 0.843692022263451 0.843692022263451 0.843692022263451 0.843692022263451 0.843692022263451 0.843692022263451 0.843692022263451
45 0.699776951672862 0.699776951672862 0.699776951672862 0.724795539033457 0.724795539033457 0.749814126394052 0.724795539033457 0.724795539033457 0.724795539033457 0.724795539033457 0.724795539033457 0.724795539033457 0.724795539033457
46 0.693649950686594 0.693649950686594 0.693649950686594 0.693649950686594 0.693649950686594 0.693649950686594 0.693649950686594 0.680885365298536 0.680885365298536 0.680885365298536 0.680885365298536 0.693649950686594 0.693649950686594
47 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244 0.879897054618244
48 0.885912071897012 0.885912071897012 0.885912071897012 0.885912071897012 0.885912071897012 0.885912071897012 0.880479313415918 0.880479313415918 0.880479313415918 0.880479313415918 0.880479313415918 0.880479313415918 0.880479313415918
49 NA NA NA 0.503676470588235 0.503676470588235 0.522058823529412 0.522058823529412 0.522058823529412 0.522058823529412 0.522058823529412 0.522058823529412 0.448529411764706 0.448529411764706
50 1 1 1 1 1 1 1 1 1 1 1 0.843691588785047 0.843691588785047
51 0.884825381210034 0.884825381210034 0.884825381210034 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037
52 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359 0.935040477413359
53 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618 0.625141776937618
54 0.696197718631179 0.696197718631179 0.696197718631179 0.714068441064639 0.714068441064639 0.731939163498099 0.714068441064639 0.723003802281369 0.723003802281369 0.723003802281369 0.723003802281369 0.731939163498099 0.731939163498099
55 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9198108608755 0.9198108608755 0.9198108608755 0.9198108608755 0.9198108608755 0.9679243443502 0.9679243443502
56 0.737119083044029 0.737119083044029 0.737119083044029 0.764313660660164 0.764313660660164 0.791508238276299 0.809637956687056 0.809637956687056 0.809637956687056 0.809637956687056 0.809637956687056 0.809637956687056 0.809637956687056
57 NA NA 1 1 1 1 1 1 1 1 1 1 1
58 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106
59 NA NA 0.583650190114068 0.583650190114068 0.583650190114068 0.791825095057034 0.791825095057034 0.791825095057034 0.791825095057034 0.791825095057034 0.791825095057034 0.791825095057034 0.791825095057034
60 0.818617511520737 0.818617511520737 0.818617511520737 0.818617511520737 0.818617511520737 0.858924731182796 0.778310291858679 0.778310291858679 0.818617511520737 0.818617511520737 0.818617511520737 0.818617511520737 0.818617511520737
61 0.923498542274052 0.923498542274052 0.923498542274052 0.936248785228377 0.936248785228377 0.936248785228377 0.936248785228377 0.936248785228377 0.936248785228377 0.936248785228377 0.936248785228377 0.923498542274052 0.923498542274052
62 NA NA 0.742647058823529 0.816176470588235 0.816176470588235 0.742647058823529 0.779411764705882 0.779411764705882 0.779411764705882 0.779411764705882 0.779411764705882 0.705882352941177 0.705882352941177
63 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378 0.940878378378378
64 0.902070999101569 0.902070999101569 0.894537999032459 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569 0.902070999101569
65 0.905229905229905 0.905229905229905 0.905229905229905 0.905229905229905 0.905229905229905 0.914706914706915 0.914706914706915 0.933660933660934 0.933660933660934 0.933660933660934 0.933660933660934 0.933660933660934 0.933660933660934
66 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344 0.843629343629344
