"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_30" "roc_40" "roc_50" "roc_60" "roc_70" "roc_80" "roc_90" "roc_100" "roc_110" "roc_120" "roc_130" "roc_140" "roc_150" "roc_160" "roc_170" "roc_180" "roc_190" "roc_200"
11 0.882860322760156 0.907902058987201 0.91471897607123 0.917501391207568 0.874373956594324 0.888007790762382 0.893155258764608 0.899693934335003 0.901780745687257 0.906928213689483 0.911519198664441 0.920840289371174 0.927935447968837 0.924457429048414 0.94268224819143 0.943238731218698 0.952281580411797 0.955620478575403 0.969254312743461 0.971062882582081 0.984557595993322 0.976627712854758 0.982331663884252 0.983583750695604 0.984835837506956 0.988870339454647 0.99053978853645 0.991235392320534 0.992070116861436 0.992070116861436 0.992487479131887 0.992487479131887 0.992487479131887 0.992904841402337 0.993322203672788 0.993600445186422 0.994017807456873 0.994435169727323
12 0.827185766925969 0.823017084155283 0.840808426694458 0.84920162280865 0.841124799940447 0.860349127182045 0.864406148807087 0.894777980422079 0.893773030111289 0.882048609818737 0.874604533442513 0.871087207354747 0.874939516879443 0.867365169166636 0.9700375925857 0.965571146759966 0.953828116276473 0.934827111326162 0.927885510105334 0.930658428555477 0.93276138013176 0.976160345405144 0.980757062567462 0.982376149179291 0.983269438344437 0.983641642163249 0.984097591841292 0.984516321137455 0.985921390553467 0.98768935869282 0.989522462500465 0.990313395615439 0.991941787322738 0.992853686678825 0.993551568839096 0.994509993672535 0.995607994938028 0.996538504485056
13 0.734709480122324 0.778351172273191 0.785136340468909 0.784722222222222 0.758632772680938 0.758505351681957 0.773190621814475 0.774241845056065 0.775293068297655 0.775739041794088 0.774878950050968 0.775547910295617 0.776344291539246 0.777586646279307 0.778765290519878 0.777268093781855 0.8134875127421 0.813105249745158 0.814124617737003 0.821801732925586 0.83362003058104 0.833874872579001 0.824796126401631 0.817055300713558 0.830434505606524 0.799694189602447 0.782747196738022 0.814347604485219 0.820846075433231 0.830115953109072 0.846967380224261 0.768985728848114 0.794661060142712 0.819954128440367 0.801924057084608 0.805268858307849 0.810110856269113 0.803739806320082
14 0.797112018669778 0.813156359393232 0.809947491248541 0.813010501750292 0.830950991831972 0.827596266044341 0.828179696616103 0.824824970828471 0.795653442240373 0.80950991831972 0.809218203033839 0.813156359393232 0.816365227537923 0.817240373395566 0.788360560093349 0.789089848308051 0.790256709451575 0.78267211201867 0.755688448074679 0.756417736289382 0.749854142357059 0.75306301050175 0.725787631271879 0.699824970828471 0.695595099183197 0.719807467911319 0.714702450408401 0.726371061843641 0.728704784130688 0.740810968494749 0.737456242707118 0.745624270711785 0.741248541423571 0.751604434072345 0.759626604434072 0.763564760793466 0.760647607934656 0.775816802800467
15 0.730711796913887 0.757093081134893 0.732205077152812 0.710552513688402 0.722498755599801 0.783723245395719 0.784967645594823 0.786212045793927 0.788949726231956 0.791687406669985 0.769537083125933 0.769288203086112 0.753359880537581 0.757341961174714 0.759581881533101 0.762070681931309 0.764310602289696 0.764808362369338 0.771030363364858 0.773768043802887 0.788203086112494 0.800895968143355 0.812344449975112 0.822797411647586 0.830761572921852 0.834743653558985 0.856396217023395 0.859880537580886 0.885017421602787 0.874813339970134 0.875062220009955 0.877053260328522 0.881781981085117 0.885017421602787 0.888003982080637 0.89198606271777 0.893728222996516 0.897710303633649
16 0.787578576816696 0.789388986673372 0.808750314307267 0.809504651747548 0.866381694744782 0.881116419411617 0.865828513955243 0.870958008549158 0.872818707568519 0.877344732210209 0.876640683932613 0.890067890369625 0.89233090269047 0.881166708574302 0.881468443550415 0.861654513452351 0.864219260749309 0.887654010560724 0.887553432235353 0.873422177520744 0.813075182298215 0.817048026150365 0.816092532059341 0.845612270555695 0.85813427206437 0.863012320844858 0.85979381443299 0.924867990947951 0.918078953985416 0.942620065375911 0.964646718632135 0.96977621322605 0.961981393009806 0.983806889615288 0.987327131003269 0.987880311792809 0.988584360070405 0.988936384209203
17 0.705936920222634 0.734230055658627 0.752937538651824 0.756184291898578 0.763605442176871 0.775355596784168 0.776747062461348 0.779375386518244 0.706400742115028 0.715986394557823 0.719387755102041 0.720315398886827 0.720315398886827 0.723098330241187 0.72108843537415 0.717377860235003 0.717841682127396 0.720470006184292 0.718460111317254 0.732529375386518 0.745670995670996 0.756802721088435 0.790352504638219 0.794526901669759 0.801020408163265 0.799938157081014 0.806431663574521 0.792671614100185 0.804730983302412 0.829468150896722 0.834415584415584 0.838126159554731 0.843382807668522 0.850340136054422 0.852813852813853 0.857142857142857 0.860853432282004 0.865027829313544
18 0.840587044534413 0.850202429149798 0.856401821862348 0.856907894736842 0.862854251012146 0.866523279352227 0.875253036437247 0.878795546558705 0.879175101214575 0.88081983805668 0.888031376518219 0.887398785425101 0.892839068825911 0.887145748987854 0.899164979757085 0.907515182186235 0.908527327935223 0.90878036437247 0.909665991902834 0.901948380566802 0.89752024291498 0.885121457489879 0.877150809716599 0.871710526315789 0.931300607287449 0.932312753036437 0.935981781376518 0.938006072874494 0.939650809716599 0.940789473684211 0.941422064777328 0.947494939271255 0.956224696356275 0.966093117408907 0.967611336032389 0.953314777327935 0.969256072874494 0.970521255060729
19 0.759935336117473 0.741479186312812 0.778256769500202 0.801562710494409 0.819614711033275 0.82365620369123 0.828236562036912 0.840495756432709 0.802101576182137 0.787956351879294 0.680048497911895 0.632493600969958 0.638151690691095 0.613768018321433 0.589519062373703 0.600700525394046 0.601374107503705 0.596928465579954 0.606628047959046 0.690556378822578 0.69944766267008 0.709955543580763 0.718173245318604 0.732992051731106 0.749158022362926 0.763842112353496 0.885491041357942 0.844537249090664 0.849252323858278 0.831200323319413 0.834029368179981 0.822309039471912 0.828236562036912 0.901118146302034 0.961471103327496 0.96254883470295 0.96322241681261 0.965647312407383
20 0.869108669108669 0.895889295889296 0.914774114774115 0.914367114367114 0.911355311355311 0.908587708587709 0.910948310948311 0.906796906796907 0.893691493691494 0.895482295482295 0.896866096866097 0.895970695970696 0.897273097273097 0.896947496947497 0.890679690679691 0.884249084249084 0.885063085063085 0.893284493284493 0.893691493691494 0.898249898249898 0.931786731786732 0.864957264957265 0.805453805453805 0.884004884004884 0.921448921448921 0.925518925518925 0.957916157916158 0.952625152625153 0.938217338217338 0.936426536426536 0.937728937728938 0.939356939356939 0.939194139194139 0.940659340659341 0.967521367521368 0.984615384615385 0.983801383801384 0.984045584045584
21 0.692367601246106 0.684579439252336 0.668224299065421 0.669003115264797 0.671339563862928 0.667445482866044 0.685358255451713 0.7601246105919 0.766355140186916 0.757009345794392 0.761682242990654 0.762461059190031 0.832554517133956 0.828660436137072 0.829439252336449 0.830218068535826 0.827102803738318 0.820872274143302 0.838006230529595 0.833333333333333 0.880841121495327 0.917445482866044 0.92601246105919 0.936915887850467 0.945482866043614 0.950155763239875 0.956386292834891 0.959501557632399 0.96417445482866 0.97196261682243 0.978971962616822 0.980529595015576 0.982866043613707 0.984423676012461 0.985202492211838 0.985981308411215 0.986760124610592 0.9898753894081
22 0.832618181818182 0.820909090909091 0.816472727272727 0.815090909090909 0.814945454545455 0.815345454545454 0.814727272727273 0.815927272727273 0.816654545454545 0.817527272727273 0.817163636363636 0.816436363636364 0.813345454545454 0.813454545454545 0.8092 0.812218181818182 0.8124 0.821890909090909 0.823345454545454 0.824618181818182 0.824290909090909 0.829527272727273 0.815745454545455 0.823254545454545 0.8346 0.840854545454545 0.845909090909091 0.852854545454545 0.859436363636364 0.864636363636364 0.878709090909091 0.884309090909091 0.891836363636364 0.896490909090909 0.901745454545455 0.931472727272727 0.934036363636364 0.937163636363636
23 0.86472602739726 0.870890410958904 0.888013698630137 0.881506849315069 0.873630136986301 0.972945205479452 0.976369863013699 0.976369863013699 0.979109589041096 0.982876712328767 0.983904109589041 0.983904109589041 0.98527397260274 0.982191780821918 0.982534246575342 0.982191780821918 0.982534246575342 0.982876712328767 0.983219178082192 0.983561643835617 0.990753424657534 0.991095890410959 0.992123287671233 0.992123287671233 0.993150684931507 0.993150684931507 0.994520547945206 0.994520547945206 0.994520547945206 0.99486301369863 0.995547945205479 0.995890410958904 0.996232876712329 0.996917808219178 0.996917808219178 0.996917808219178 0.996917808219178 0.997260273972603
24 0.932038834951456 0.933656957928803 0.940681082671374 0.940956899087967 0.933381141512209 0.934337305089732 0.935495734039423 0.930089732274198 0.934079876434245 0.938401000294204 0.937316122388938 0.936709326272433 0.929041629891144 0.935403795233892 0.939945572227126 0.940386878493675 0.941857899382171 0.942758899676375 0.941067225654604 0.941214327743454 0.945222859664607 0.949268167107973 0.951437922918505 0.955014342453663 0.95755185348632 0.962957855251545 0.965237937628714 0.967711091497499 0.96981649014416 0.971986245954693 0.973779052662548 0.976923359811709 0.977585319211533 0.981354810238305 0.982402912621359 0.983267137393351 0.984995586937334 0.98584142394822
25 0.97886393659181 0.994187582562748 0.993130779392338 0.993394980184941 0.99445178335535 0.99445178335535 0.99445178335535 0.99445178335535 0.994980184940555 0.994980184940555 0.994980184940555 0.994980184940555 0.994980184940555 0.995244385733157 0.995244385733157 0.996565389696169 0.996565389696169 0.996565389696169 0.996565389696169 0.996565389696169 0.996301188903567 0.998150594451783 0.998678996036988 0.999207397622193 0.999207397622193 1 1 1 1 1 1 1 1 1 1 1 1 1
26 0.920432011331445 0.91207507082153 0.906055240793201 0.88735835694051 0.841466005665722 0.804992917847026 0.741607648725212 0.741395184135977 0.745148725212465 0.782471671388102 0.755842776203966 0.756550991501416 0.759879603399433 0.7703611898017 0.774043909348442 0.76334985835694 0.761366855524079 0.761862606232295 0.761508498583569 0.758533994334278 0.751664305949008 0.794369688385269 0.794794617563739 0.799398016997167 0.80393059490085 0.812854107648725 0.893378186968839 0.874043909348442 0.88735835694051 0.872060906515581 0.865828611898017 0.868378186968839 0.875460339943343 0.878434844192635 0.963562322946176 0.966749291784702 0.9953611898017 0.99564447592068
27 0.807817033623485 0.920293565454856 0.936166581327872 0.936849291688001 0.943676395289298 0.944017750469363 0.945041816009558 0.948455367810207 0.951015531660693 0.949650110940434 0.950674176480628 0.95221027479092 0.954258405871309 0.954770438641406 0.960573476702509 0.960914831882574 0.962109575012801 0.962280252602833 0.956989247311828 0.94521249359959 0.964499061273255 0.974398361495136 0.967741935483871 0.971838197644649 0.977299880525687 0.974569039085168 0.977299880525687 0.980542754736303 0.980884109916368 0.981908175456563 0.986175115207373 0.986857825567503 0.988905956647892 0.989076634237925 0.990271377368152 0.990442054958184 0.982932240996757 0.997781191329578
28 0.887848035389019 0.886286755139214 0.896695290137913 0.90007806401249 0.8279989591465 0.794431433775696 0.811345303148582 0.811085089773614 0.83008066614624 0.83112151964611 0.824095758521988 0.82695810564663 0.821753838147281 0.912308092635961 0.911787665886027 0.907624251886547 0.913869372885766 0.913609159510799 0.915170439760604 0.909705958886287 0.933385376008327 0.940150923757481 0.945094977881863 0.948998178506375 0.950819672131147 0.956804579755399 0.959406713505074 0.962789487379651 0.964090554254489 0.966432474629196 0.970075461878741 0.971376528753578 1 1 1 1 1 1
29 0.854519437157167 0.843787264488433 0.789172430240878 0.759360839494395 0.738611972334844 0.73551156689721 0.902217982351538 0.901979489625566 0.896971142380157 0.892678273312664 0.895063200572383 0.879799666110184 0.868113522537563 0.8652516098259 0.903887431433341 0.907941807774863 0.940853803958979 0.917004531361793 0.917481516813737 0.918196994991653 0.980443596470308 0.975196756498927 0.981874552826139 0.975196756498927 0.994276174576675 0.980443596470308 0.981636060100167 0.981397567374195 0.982828523730026 0.982828523730026 0.990460290961126 0.990698783687098 0.975196756498927 0.970188409253518 0.970665394705462 0.972573336513236 0.971857858335321 0.970665394705462
30 0.898965791567224 0.866348448687351 0.875894988066826 0.859984089101034 0.855210819411297 0.853619729514718 0.853619729514718 0.855210819411297 0.851233094669849 0.853619729514718 0.84884645982498 0.855210819411297 0.853619729514718 0.893396976929197 0.889419252187749 0.891010342084328 0.9236276849642 0.9236276849642 0.917263325377884 0.917263325377884 0.941129673826571 0.965791567223548 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 0.810049019607843 0.807598039215686 0.752450980392157 0.670343137254902 0.702205882352941 0.709967320261438 0.723856209150327 0.655637254901961 0.662173202614379 0.671160130718954 0.675245098039216 0.660947712418301 0.664624183006536 0.659722222222222 0.666666666666667 0.695261437908497 0.689950980392157 0.693627450980392 0.707924836601307 0.711601307189543 0.730392156862745 0.729575163398693 0.727532679738562 0.703839869281046 0.742647058823529 0.820669934640523 0.829248366013072 0.816584967320261 0.837418300653595 0.823937908496732 0.700571895424837 0.725081699346405 0.71078431372549 0.716503267973856 0.769199346405229 0.787173202614379 0.812908496732026 0.823937908496732
32 0.869140625 0.86376953125 0.865071614583333 0.8662109375 0.863606770833333 0.83837890625 0.841959635416667 0.843912760416667 0.851236979166667 0.854654947916667 0.849609375 0.849283854166667 0.837727864583333 0.905436197916667 0.947428385416667 0.94921875 0.950846354166667 0.950846354166667 0.950846354166667 0.950846354166667 0.9462890625 0.948567708333333 0.94873046875 0.9609375 0.990071614583333 0.990885416666667 0.990559895833333 0.995930989583333 0.995930989583333 0.996907552083333 0.9970703125 0.99853515625 0.998860677083333 0.9990234375 0.999186197916667 0.999186197916667 0.999186197916667 0.999348958333333
33 0.671711711711712 0.649801801801802 0.654918918918919 0.656720720720721 0.647207207207207 0.615207207207207 0.601009009009009 0.601945945945946 0.604108108108108 0.60554954954955 0.605117117117117 0.598558558558559 0.591207207207207 0.595171171171171 0.655855855855856 0.656216216216216 0.658594594594595 0.655567567567568 0.670630630630631 0.672576576576577 0.697585585585586 0.71027027027027 0.721009009009009 0.732396396396396 0.742414414414414 0.748684684684685 0.755387387387387 0.763603603603604 0.770738738738739 0.776864864864865 0.782198198198198 0.786954954954955 0.791927927927928 0.801009009009009 0.806414414414414 0.812540540540541 0.818882882882883 0.824864864864865
34 0.760835303388495 0.746650906225374 0.771079590228526 0.781323877068558 0.771867612293144 0.788416075650118 0.799448384554768 0.806934594168637 0.823089046493302 0.810874704491726 0.811268715524035 0.826241134751773 0.836879432624113 0.855397951142632 0.811662726556344 0.811662726556344 0.797478329393223 0.80575256107171 0.947596532702916 0.951142631993696 0.983451536643026 0.983845547675335 0.984633569739953 0.986997635933806 0.987785657998424 0.987391646966115 0.987785657998424 0.987785657998424 0.988573680063042 0.994089834515366 0.994089834515366 0.995665878644602 1 0.999605988967691 1 0.999605988967691 0.999605988967691 0.999605988967691
35 0.832432432432432 0.885885885885886 0.816516516516517 0.810172672672673 0.777102102102102 0.863663663663664 0.903903903903904 0.879316816816817 0.906869369369369 0.909234234234234 0.909309309309309 0.887950450450451 0.900600600600601 0.868168168168168 0.862012012012012 0.90289039039039 0.910172672672673 0.905930930930931 0.898348348348348 0.898573573573574 0.853303303303303 0.876876876876877 0.893843843843844 0.812612612612613 0.85457957957958 0.769106606606607 0.833220720720721 0.885097597597598 0.871846846846847 0.816441441441441 0.741666666666667 0.79222972972973 0.829654654654655 0.830555555555556 0.828115615615616 0.831193693693694 0.850037537537538 0.860548048048048
36 0.741784037558685 0.773082942097027 0.76056338028169 0.763693270735524 0.757433489827856 0.735524256651017 0.713615023474178 0.701095461658842 0.694835680751174 0.776212832550861 0.769953051643192 0.763693270735524 0.752738654147105 0.719874804381847 0.705790297339593 0.693270735524257 0.687010954616588 0.669796557120501 0.661971830985915 0.625978090766823 0.516431924882629 0.510172143974961 0.527386541471048 0.538341158059468 0.552425665101721 0.582159624413146 0.608763693270736 0.608763693270736 0.616588419405321 0.621283255086072 0.619718309859155 0.622848200312989 0.63849765258216 0.546165884194053 0.528951486697966 0.503912363067293 0.513302034428795 0.525821596244131
37 0.954166666666667 0.943872549019608 0.925735294117647 0.915196078431373 0.914460784313725 0.895098039215686 0.888970588235294 0.889950980392157 0.890441176470588 0.889460784313726 0.887745098039216 0.862990196078431 0.862009803921569 0.861764705882353 0.8625 0.868382352941176 0.869607843137255 0.867647058823529 0.868627450980392 0.866176470588235 0.865441176470588 0.943627450980392 0.945588235294118 0.991911764705882 0.991176470588235 1 1 1 1 1 1 1 1 1 1 1 1 1
38 0.593516209476309 0.592269326683292 0.571072319201995 0.574812967581047 0.57356608478803 0.5785536159601 0.592269326683292 0.612219451371571 0.619700748129676 0.571072319201995 0.567331670822943 0.569825436408978 0.571072319201995 0.574812967581047 0.577306733167082 0.582294264339152 0.592269326683292 0.593516209476309 0.596009975062344 0.597256857855362 0.592269326683292 0.603491271820449 0.615960099750623 0.617206982543641 0.625935162094763 0.639650872817955 0.65211970074813 0.664588528678304 0.680798004987531 0.692019950124688 0.70573566084788 0.718204488778055 0.734413965087282 0.745635910224439 0.756857855361596 0.77431421446384 0.788029925187032 0.796758104738155
39 0.854201680672269 0.860504201680672 0.860924369747899 0.845378151260504 0.820168067226891 0.833613445378151 0.834873949579832 0.835714285714286 0.822689075630252 0.819747899159664 0.830252100840336 0.810084033613445 0.818487394957983 0.823949579831933 0.829411764705882 0.829831932773109 0.835294117647059 0.839915966386555 0.845378151260504 0.950420168067227 0.958403361344538 0.961764705882353 0.927310924369748 0.93109243697479 0.933193277310924 0.934873949579832 0.935714285714286 0.936554621848739 0.930672268907563 0.931932773109244 0.932352941176471 0.926050420168067 0.92563025210084 0.90546218487395 0.903361344537815 0.90546218487395 0.908823529411765 1
40 0.918421052631579 0.935361842105263 0.94358552631579 0.943914473684211 0.949671052631579 0.951973684210526 0.953947368421053 0.953125 0.974177631578947 0.974506578947368 0.983059210526316 0.983059210526316 0.983552631578947 0.984868421052632 0.9875 0.987664473684211 0.987664473684211 0.987664473684211 0.987828947368421 0.988157894736842 0.988486842105263 0.991282894736842 0.993421052631579 0.994243421052632 0.995394736842105 0.995723684210526 0.996052631578947 0.996052631578947 0.996875 0.997039473684211 0.997039473684211 0.997203947368421 0.997203947368421 0.997861842105263 0.997861842105263 0.998519736842105 0.999177631578947 0.999342105263158
41 0.681769147788565 0.691343042071197 0.712108953613808 0.714805825242718 0.728559870550162 0.733953613807983 0.735167206040993 0.736380798274002 0.744336569579288 0.760517799352751 0.759573894282632 0.76024811218986 0.754045307443366 0.754584681769148 0.755258899676375 0.75512405609493 0.755798274002157 0.759843581445523 0.759304207119741 0.760113268608414 0.780609492988134 0.802049622437972 0.800566343042071 0.803937432578209 0.805690399137001 0.838457389428263 0.862324703344121 0.86596548004315 0.868932038834952 0.871359223300971 0.874325782092772 0.877966558791802 0.890237324703344 0.888349514563107 0.891046386192017 0.884843581445523 0.888484358144552 0.888484358144552
42 0.947777614786563 0.945039362378368 0.943988069043079 0.947533127964403 0.944770426873991 0.944354799276319 0.944403696640751 0.943914722996431 0.945430541293824 0.946970808273434 0.953547503789546 0.95733704953303 0.957752677130703 0.957263703486382 0.958388342868319 0.957190357439734 0.959341841474745 0.959904161165713 0.959464084885825 0.956090166740013 0.957605985037406 0.959317392792528 0.963840399002494 0.967336560559386 0.978656300425407 0.981321206786954 0.977629455772334 0.98110116864701 0.983741626326341 0.9897804508337 0.990953987580069 0.991931934868711 0.989731553469268 0.994547943865826 0.991027333626718 0.996332697667596 0.996650530536404 0.989731553469268
43 0.758054165062251 0.748908997561289 0.751315620587858 0.753305095623155 0.775927352072905 0.788024643819792 0.792645360030805 0.802336028751123 0.794795276601207 0.846617892439995 0.925266332948274 0.925394686176357 0.926228982158901 0.923629829290207 0.948402002310358 0.949011680143756 0.958670260557053 0.958702348864074 0.958894878706199 0.959119496855346 0.962488769092543 0.96447824412784 0.96762289821589 0.97006160954948 0.975099473751765 0.97773071492748 0.978565010910024 0.979142600436401 0.979672057502246 0.980105249647029 0.980602618405853 0.980891413169041 0.981276472853292 0.981597355923502 0.981918238993711 0.981372737774355 0.981501091002439 0.981597355923502
44 0.891055400804704 0.897554936552151 0.891983905911482 0.914268028474157 0.921696069328381 0.924481584648716 0.929743113587125 0.926029093160012 0.928195605075828 0.928505106778087 0.928505106778087 0.930052615289384 0.930052615289384 0.930981120396162 0.93190962550294 0.94645620550913 0.94676570721139 0.945218198700093 0.945218198700093 0.94645620550913 0.948622717424946 0.95140823274528 0.939647168059424 0.944289693593315 0.948932219127205 0.947384710615908 0.95140823274528 0.94181367997524 0.746827607551842 0.753946146703807 0.75735066542866 0.76199319096255 0.766016713091922 0.768802228412256 0.770349736923553 0.9124110182606 0.915815536985453 0.916434540389972
45 0.516202426916713 0.532749586321015 0.528819635962493 0.517305570876999 0.521718146718147 0.503102592388307 0.500137892995036 0.499586321014892 0.49834528405957 0.489106453392168 0.490416436845008 0.497173193601765 0.495380584666299 0.49069222283508 0.488761720904578 0.487175951461666 0.508204633204633 0.507722007722008 0.488830667402096 0.533714837286266 0.636583011583012 0.667608935466078 0.652027027027027 0.653819635962493 0.66388582460011 0.680088251516823 0.692774407060121 0.709321566464424 0.72373138444567 0.76196221731936 0.771890512961942 0.792919194704909 0.800641202426917 0.811121070049642 0.820773579702151 0.831563706563707 0.842146993932708 0.85638444567016
