"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_30" "nef_40" "nef_50" "nef_60" "nef_70" "nef_80" "nef_90" "nef_100" "nef_110" "nef_120" "nef_130" "nef_140" "nef_150" "nef_160" "nef_170" "nef_180" "nef_190" "nef_200"
51 0.777462586553496 0.826915345097163 0.843399597945052 0.835157471521108 0.851641724368997 0.851641724368997 0.851641724368997 0.843399597945052 0.851641724368997 0.851641724368997 0.851641724368997 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.859883850792942 0.868125977216886 0.868125977216886 0.868125977216886 0.884610230064776 0.901094482912665 0.909336609336609 0.925820862184499 0.950547241456332 0.958789367880277 0.967031494304222 0.975273620728166 1 1 1 1 1 1 1 1 1 1
52 0.670973298880276 0.691537467700258 0.691537467700258 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.712101636520241 0.691537467700258 0.712101636520241 0.732665805340224 0.753229974160207 0.712101636520241 0.712101636520241 0.732665805340224 0.732665805340224 0.712101636520241 0.712101636520241 0.732665805340224 0.691537467700258 0.62984496124031 0.670973298880276 0.670973298880276 0.712101636520241 0.712101636520241 0.732665805340224 0.753229974160207 0.814922480620155 0.814922480620155 0.856050818260121 0.835486649440138 0.856050818260121 0.856050818260121 0.876614987080103 0.876614987080103 0.897179155900086
53 0.772815533980582 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.823300970873786 0.798058252427184 0.747572815533981 0.747572815533981 0.747572815533981 0.772815533980582 0.772815533980582 0.823300970873786 0.823300970873786 0.798058252427184 0.772815533980582 0.772815533980582 0.798058252427184 0.848543689320388 0.87378640776699 0.823300970873786 0.87378640776699 0.899029126213592 0.899029126213592 0.899029126213592 0.899029126213592 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796 0.949514563106796
54 0.977508996401439 0.970011995201919 0.970011995201919 0.977508996401439 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.98500599760096 0.99250299880048 1 1 1 1 1 1 1 1 1 1 1 1 1
55 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.629700446144041 0.629700446144041 0.444550669216061 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202
56 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.722162740899358 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.629550321199143 0.722162740899358 0.722162740899358 0.722162740899358 0.814775160599572 0.814775160599572 0.814775160599572 0.814775160599572 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786 0.907387580299786
57 0.685007101776608 0.75961068293478 0.784478543320837 0.809346403706894 0.817635690502247 0.817635690502247 0.817635690502247 0.817635690502247 0.817635690502247 0.825924977297599 0.825924977297599 0.825924977297599 0.825924977297599 0.834214264092952 0.834214264092952 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.842503550888304 0.859082124479009 0.867371411274361 0.875660698069714 0.875660698069714 0.883949984865066 0.908817845251124 0.908817845251124 0.908817845251124 0.933685705637181 0.933685705637181 0.941974992432533 0.950264279227885 0.950264279227885 0.950264279227885 0.96684285281859 0.96684285281859 0.96684285281859
58 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.682622462283479 0.92065561557087 0.92065561557087
59 0.722271914132379 0.652839892665474 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.652839892665474 0.652839892665474 0.652839892665474 0.791703935599284 0.652839892665474 0.652839892665474 0.652839892665474 0.722271914132379 0.652839892665474 0.652839892665474 0.652839892665474 0.652839892665474 0.652839892665474 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.722271914132379 0.791703935599284 0.791703935599284 0.791703935599284 0.86113595706619 0.86113595706619 0.930567978533095 0.930567978533095
60 0.914235224818378 0.914235224818378 0.903514627920675 0.914235224818378 0.946397015511486 0.957117612409189 0.957117612409189 0.957117612409189 0.957117612409189 0.957117612409189 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 0.989279403102297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
