"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_30" "roc_40" "roc_50" "roc_60" "roc_70" "roc_80" "roc_90" "roc_100" "roc_110" "roc_120" "roc_130" "roc_140" "roc_150" "roc_160" "roc_170" "roc_180" "roc_190" "roc_200"
21 0.669781931464174 0.672118380062305 0.72196261682243 0.73208722741433 0.76791277258567 0.77803738317757 0.778816199376947 0.827881619937695 0.837227414330218 0.839563862928349 0.847352024922118 0.853582554517134 0.861370716510903 0.877725856697819 0.878504672897196 0.880841121495327 0.877725856697819 0.881619937694704 0.879283489096573 0.876168224299065 0.927570093457944 0.929906542056075 0.941588785046729 0.946261682242991 0.950934579439252 0.955607476635514 0.957165109034268 0.957943925233645 0.959501557632399 0.963395638629283 0.965732087227414 0.967289719626168 0.968068535825545 0.97196261682243 0.972741433021807 0.978971962616822 0.979750778816199 0.981308411214953
22 0.825745454545455 0.821018181818182 0.820181818181818 0.825272727272727 0.835745454545455 0.8356 0.832 0.820436363636364 0.820945454545455 0.824072727272727 0.821454545454545 0.8152 0.814109090909091 0.814109090909091 0.814218181818182 0.810472727272727 0.809672727272727 0.815563636363636 0.802945454545455 0.798872727272727 0.797490909090909 0.823309090909091 0.804036363636364 0.845672727272727 0.841418181818182 0.850290909090909 0.858163636363636 0.876909090909091 0.881963636363636 0.8866 0.891145454545455 0.896436363636364 0.900490909090909 0.902418181818182 0.905654545454545 0.907981818181818 0.9124 0.916309090909091
23 0.822945205479452 0.817808219178082 0.820890410958904 0.853767123287671 0.978767123287671 0.980479452054795 0.98527397260274 0.980821917808219 0.982191780821918 0.983904109589041 0.988698630136986 0.989041095890411 0.989041095890411 0.989041095890411 0.988698630136986 0.988356164383562 0.988356164383562 0.988356164383562 0.988356164383562 0.988356164383562 0.98972602739726 0.992123287671233 0.991780821917808 0.994178082191781 0.993835616438356 0.993835616438356 0.993835616438356 0.994178082191781 0.994520547945206 0.994178082191781 1 1 1 1 1 1 1 1
24 0.877206531332745 0.932866284201236 0.942501471020889 0.942740511915269 0.942427919976464 0.931965283907031 0.932903059723448 0.91999485142689 0.93110105913504 0.931248161223889 0.931284936746102 0.933454692556634 0.924242424242424 0.894730067666961 0.894950720800235 0.893994557222713 0.890151515151515 0.892946454839659 0.938364224771992 0.93963298028832 0.937334510150044 0.947640850250073 0.949488820241247 0.953478964401295 0.955372903795234 0.957855251544572 0.960420344218888 0.964180641365107 0.964713886437187 0.966589438070021 0.967655928214181 0.969660194174757 0.970064724919094 0.971517358046484 0.972381582818476 0.973025154457193 0.974808767284495 0.975378787878788
25 0.971994715984148 0.979656538969617 0.978071334214003 0.978599735799207 0.989167767503302 0.990224570673712 0.993659180977543 0.990752972258917 0.98996036988111 0.990488771466314 0.990488771466314 0.990488771466314 0.98996036988111 0.989431968295905 0.98996036988111 0.9889035667107 0.9889035667107 0.994980184940555 0.994980184940555 0.99445178335535 0.991017173051519 0.997886393659181 0.997357992073976 0.997093791281374 0.996565389696169 0.999735799207398 1 1 1 1 1 1 1 1 1 1 1 1
26 0.952018413597734 0.954001416430595 0.954426345609065 0.84606940509915 0.847060906515581 0.793803116147309 0.789624645892351 0.788916430594901 0.766041076487252 0.881196883852691 0.877939093484419 0.913845609065156 0.914907932011331 0.867386685552408 0.82106940509915 0.823194050991501 0.823548158640227 0.823618980169972 0.814128895184136 0.814695467422096 0.905347025495751 0.861012747875354 0.832684135977337 0.931126062322946 0.91264164305949 0.875743626062323 0.87135269121813 0.943094900849858 0.944086402266289 0.949256373937677 0.949468838526912 0.956621813031161 0.957400849858357 0.957400849858357 0.990474504249292 0.991111898016997 0.991820113314448 0.992103399433428
27 0.882403140467657 0.908346134152586 0.921488308585083 0.924901860385731 0.933606417477385 0.944017750469363 0.949138078170336 0.946748591909882 0.948284690220174 0.947943335040109 0.940433521078682 0.943164362519201 0.943847072879331 0.945041816009558 0.94657791431985 0.945041816009558 0.94521249359959 0.945383171189623 0.946407236729817 0.941969619388974 0.962450930192866 0.968424645844001 0.968595323434033 0.968936678614098 0.96979006656426 0.972008875234682 0.973886328725038 0.978494623655914 0.979689366786141 0.979689366786141 0.979860044376173 0.9810547875064 0.981908175456563 0.986004437617341 0.978494623655914 0.979348011606076 0.979689366786141 0.980542754736303
28 0.874577153265678 0.842831121519646 0.845693468644288 0.908144678636482 0.906583398386677 0.90736403851158 0.909185532136352 0.903981264637002 0.887067395264117 0.881342701014832 0.883424408014572 0.85688264376789 0.861826697892272 0.844652615144418 0.897475930262815 0.895654436638043 0.897736143637783 0.897736143637783 0.897215716887848 0.889409315638824 0.829560239396305 0.889669529013791 0.882123341139735 0.884205048139474 0.956284153005464 0.949778818631278 0.953161592505855 0.956284153005464 0.959406713505074 0.960707780379912 0.961488420504814 0.964090554254489 0.965651834504293 0.966952901379131 0.968774395003903 0.970335675253708 0.971636742128545 0.973718449128285
29 0.84855711900787 0.852849988075364 0.958502265680897 0.952062962079657 0.965418554734081 0.971857858335321 0.970903887431433 0.981874552826139 0.93584545671357 0.94347722394467 0.948008585738135 0.954209396613403 0.95373241116146 0.95897925113284 0.958740758406869 0.958740758406869 0.958740758406869 0.96661101836394 0.966849511089912 0.966849511089912 0.977581683758645 0.98974481278321 0.989983305509182 0.984736465537801 0.981397567374195 0.977581683758645 0.974481278321011 0.991175769139041 0.991175769139041 0.990937276413069 0.991175769139041 0.990221798235154 0.990698783687098 0.991891247316957 0.991891247316957 0.992129740042929 0.992368232768901 0.992368232768901
30 0.92521877486078 0.919649960222753 0.898170246618934 0.883850437549722 0.879077167859984 0.869530628480509 0.86714399363564 0.876690533015115 0.865552903739061 0.885441527446301 0.900556881463803 0.894988066825776 0.906921241050119 0.90533015115354 0.902943516308671 0.902943516308671 0.902943516308671 0.909307875894988 0.913285600636436 0.911694510739857 0.915672235481305 0.931583134447096 0.947494033412888 0.952267303102625 0.90533015115354 0.913285600636436 1 1 1 1 1 1 1 1 1 1 1 1
31 0.810866013071895 0.78921568627451 0.781454248366013 0.787990196078431 0.793300653594771 0.790849673202614 0.793709150326797 0.780228758169935 0.781045751633987 0.78390522875817 0.786356209150327 0.790849673202614 0.785539215686274 0.79452614379085 0.798202614379085 0.798202614379085 0.806781045751634 0.808006535947712 0.815359477124183 0.81781045751634 0.848039215686274 0.893382352941177 0.947712418300654 0.953022875816994 0.948529411764706 0.944035947712418 0.942401960784314 0.92687908496732 0.93218954248366 0.930147058823529 0.926062091503268 0.928513071895425 0.935049019607843 0.940359477124183 0.936274509803922 0.946078431372549 0.945261437908497 0.933823529411765
32 0.901529947916667 0.9013671875 0.9033203125 0.884440104166667 0.868001302083333 0.90185546875 0.904947916666667 0.78955078125 0.793131510416667 0.751953125 0.853190104166667 0.891438802083333 0.86572265625 0.856119791666667 0.86865234375 0.874674479166667 0.893229166666667 0.876302083333333 0.876139322916667 0.87255859375 0.89111328125 0.921712239583333 0.925618489583333 0.890625 0.892252604166667 0.976236979166667 0.967122395833333 0.958984375 0.922688802083333 0.91015625 0.970377604166667 0.970703125 0.999674479166667 0.999348958333333 1 1 1 1
33 0.622198198198198 0.62227027027027 0.62645045045045 0.615063063063063 0.621477477477478 0.624576576576577 0.629621621621622 0.631495495495496 0.636540540540541 0.646774774774775 0.689153153153153 0.683531531531532 0.657297297297297 0.656936936936937 0.657369369369369 0.65809009009009 0.655855855855856 0.655783783783784 0.68763963963964 0.688792792792793 0.672504504504504 0.684684684684685 0.702414414414414 0.714594594594595 0.724108108108108 0.731675675675676 0.745945945945946 0.752936936936937 0.759279279279279 0.766702702702703 0.773261261261261 0.780900900900901 0.785441441441441 0.790558558558559 0.821693693693694 0.848504504504505 0.851387387387387 0.85636036036036
34 0.734830575256107 0.775413711583924 0.768321513002364 0.764381402679275 0.744286840031521 0.743104806934594 0.753743104806935 0.762805358550039 0.777777777777778 0.780141843971631 0.772655634357762 0.780141843971631 0.790780141843972 0.799448384554768 0.797872340425532 0.810086682427108 0.815602836879433 0.816784869976359 0.820724980299448 0.810480693459417 0.864854215918046 0.915681639085894 0.928289992119779 0.92080378250591 0.926713947990544 0.93892828999212 0.972813238770686 0.995271867612293 0.996847911741529 0.997241922773838 0.998029944838456 0.998029944838456 0.998029944838456 0.998029944838456 0.997635933806147 0.998029944838456 0.998817966903073 0.998423955870764
35 0.77759009009009 0.735435435435435 0.725750750750751 0.725187687687688 0.72957957957958 0.727064564564565 0.726689189189189 0.727177177177177 0.72743993993994 0.718993993993994 0.746996996996997 0.749436936936937 0.768693693693694 0.822897897897898 0.77972972972973 0.749324324324324 0.755780780780781 0.768656156156156 0.743093093093093 0.740690690690691 0.736524024024024 0.696771771771772 0.681869369369369 0.759234234234234 0.762912912912913 0.753603603603604 0.751651651651652 0.732432432432432 0.745945945945946 0.727702702702703 0.745908408408408 0.734346846846847 0.734797297297297 0.750225225225225 0.753978978978979 0.76783033033033 0.773085585585586 0.776276276276276
36 0.815336463223787 0.82472613458529 0.815336463223787 0.7981220657277 0.788732394366197 0.784037558685446 0.818466353677621 0.81377151799687 0.801251956181534 0.651017214397496 0.622848200312989 0.615023474178404 0.610328638497653 0.589984350547731 0.55868544600939 0.560250391236307 0.535211267605634 0.66510172143975 0.652582159624413 0.635367762128325 0.593114241001565 0.580594679186229 0.588419405320814 0.572769953051643 0.552425665101721 0.546165884194053 0.527386541471048 0.508607198748044 0.500782472613459 0.511737089201878 0.539906103286385 0.546165884194053 0.563380281690141 0.572769953051643 0.568075117370892 0.569640062597809 0.564945226917058 0.594679186228482
37 0.938480392156863 0.922549019607843 0.904166666666667 0.913725490196078 0.913235294117647 0.900980392156863 0.907107843137255 0.909313725490196 0.907352941176471 0.906127450980392 0.906127450980392 0.906862745098039 0.907843137254902 0.912254901960784 0.908578431372549 0.90906862745098 0.903186274509804 0.894117647058824 0.894362745098039 0.896323529411765 0.949019607843137 0.982352941176471 0.98921568627451 0.990686274509804 0.994852941176471 0.995588235294118 0.995588235294118 0.995833333333333 0.996078431372549 0.995588235294118 0.995588235294118 1 1 1 1 1 1 1
38 0.593516209476309 0.593516209476309 0.620947630922693 0.624688279301746 0.633416458852868 0.609725685785536 0.599750623441397 0.598503740648379 0.581047381546135 0.561097256857855 0.564837905236908 0.569825436408978 0.56857855361596 0.55860349127182 0.55860349127182 0.561097256857855 0.56359102244389 0.567331670822943 0.56857855361596 0.569825436408978 0.571072319201995 0.577306733167082 0.589775561097257 0.609725685785536 0.624688279301746 0.640897755610973 0.650872817955112 0.664588528678304 0.674563591022444 0.684538653366584 0.697007481296758 0.708229426433915 0.72069825436409 0.731920199501247 0.745635910224439 0.760598503740648 0.773067331670823 0.785536159600998
39 0.860924369747899 0.863025210084034 0.864285714285714 0.865126050420168 0.864705882352941 0.869327731092437 0.879411764705882 0.88109243697479 0.879831932773109 0.879831932773109 0.879411764705882 0.883613445378151 0.888235294117647 0.892436974789916 0.893697478991597 0.886134453781513 0.897899159663866 0.896638655462185 0.897478991596639 0.898319327731092 0.905882352941176 0.867647058823529 0.873949579831933 0.883193277310924 0.883193277310924 0.889075630252101 0.890756302521008 0.885294117647059 0.932352941176471 0.929831932773109 0.928571428571429 0.931932773109244 0.930672268907563 0.929831932773109 0.917226890756303 0.904201680672269 0.90672268907563 0.907142857142857
40 0.913157894736842 0.922532894736842 0.945065789473684 0.950164473684211 0.951480263157895 0.953618421052632 0.964638157894737 0.967434210526316 0.970559210526316 0.970559210526316 0.972861842105263 0.973519736842105 0.974342105263158 0.977467105263158 0.977796052631579 0.976809210526316 0.977796052631579 0.97828947368421 0.980592105263158 0.980592105263158 0.984046052631579 0.984868421052632 0.986184210526316 0.988486842105263 0.988322368421053 0.990131578947368 0.990625 0.991611842105263 0.991940789473684 0.992927631578947 0.99391447368421 0.994736842105263 0.995065789473684 0.995230263157895 0.995559210526316 0.995559210526316 0.995559210526316 0.995559210526316
41 0.655339805825243 0.656148867313916 0.656688241639698 0.715210355987055 0.569039913700108 0.628236245954693 0.671521035598705 0.709277238403452 0.725997842502697 0.732740021574973 0.75 0.745280474649407 0.753371089536138 0.756742179072276 0.763349514563107 0.767529665587918 0.768608414239482 0.767259978425027 0.769552319309601 0.769956850053937 0.774946062567422 0.779261057173679 0.79638619201726 0.810005393743258 0.807038834951456 0.811893203883495 0.84911003236246 0.853155339805825 0.856121898597627 0.857470334412082 0.859223300970874 0.862729234088457 0.858009708737864 0.85962783171521 0.85180690399137 0.853290183387271 0.857874865156419 0.858818770226537
42 0.948242139748668 0.946188450442521 0.94545498997604 0.943768030903134 0.943963620360863 0.943988069043079 0.954232066891595 0.954280964256027 0.952373967043176 0.949513471223901 0.955919025964501 0.952496210454256 0.957019216664222 0.956334653562173 0.953914234022786 0.95567453914234 0.949317881766173 0.948193242384236 0.947973204244291 0.949489022541685 0.963889296366926 0.963033592489365 0.971346144442815 0.97408439685101 0.975282382279595 0.966480856681825 0.973546525842257 0.970172607696445 0.967996674979219 0.982934819813212 0.980318810816097 0.978045083370006 0.973497628477825 0.971981810180431 0.984059459195149 0.990636154711261 0.983912767101853 0.986504327416752
43 0.751668591965088 0.787575407521499 0.797747400847131 0.911885508920549 0.913104864587344 0.916345783596457 0.91888075985111 0.939032216660249 0.950936978565011 0.948722885380567 0.95648825567963 0.957290463355153 0.957418816583237 0.957579258118342 0.957643434732384 0.95786805288153 0.957803876267488 0.957996406109614 0.958445642407907 0.958477730714927 0.961237325118727 0.962585034013605 0.964381979206777 0.96589012963676 0.966628160698242 0.968072134514183 0.972163393659351 0.973029777948915 0.972644718264664 0.973093954562957 0.973671544089334 0.973703632396355 0.974473751764857 0.974730458221024 0.975147606212296 0.9766878449493 0.977169169554614 0.978934026440765
44 0.901578458681523 0.920767564221603 0.917053543794491 0.916434540389972 0.91767254719901 0.918291550603528 0.921386567626122 0.9322191272052 0.9322191272052 0.933147632311978 0.933457134014237 0.933457134014237 0.933766635716496 0.934385639121015 0.933147632311978 0.934076137418756 0.936242649334571 0.937790157845868 0.937480656143609 0.937790157845868 0.947075208913649 0.955741256576911 0.956669761683689 0.957288765088208 0.957907768492727 0.96100278551532 0.965645311049211 0.964716805942433 0.962240792324358 0.956979263385949 0.956050758279171 0.95636025998143 0.952955741256577 0.950789229340761 0.952955741256577 0.952336737852058 0.951098731043021 0.954812751470133
